Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,stage,year,▼▲
30.0,25.0,108,+ 89:17:15,,107,Hundertmarck Kai,108,Team Telekom,84:59:32 84:59:32,+3:34,18,1999,▼1
27.0,143.0,109,+ 89:18:17,,109,Hernandez Jaime Javier,109,Festina - Lotus,85:00:34 85:00:34,+3:07,18,1999,-
26.0,89.0,110,+ 89:19:47,,110,Wuyts Peter,110,Lotto - Mobistar,85:02:04 85:02:04,+3:07,18,1999,-
28.0,191.0,111,+ 89:20:14,,111,Auger Ludovic,111,BigMat - Auber 93,85:02:31 85:02:31,+3:07,18,1999,-
31.0,193.0,112,+ 89:20:32,,112,Capelle Christophe,112,BigMat - Auber 93,85:02:49 85:02:49,+3:07,18,1999,-
28.0,42.0,113,+ 89:20:33,,113,Dekker Erik,113,Rabobank ProTeam,85:02:50 85:02:50,+3:07,18,1999,-
36.0,66.0,114,+ 89:21:04,,114,Martinello Silvio,114,Polti,85:03:21 85:03:21,+3:07,18,1999,-
23.0,106.0,115,+ 89:21:37,,115,Pinotti Marco,115,Lampre - Daikin - Colnago,85:03:54 85:03:54,+3:07,18,1999,-
29.0,5.0,116,+ 89:23:24,,120,Lamour Claude,116,Cofidis,85:05:41 85:05:41,-0:03,18,1999,▲4
30.0,157.0,117,+ 89:24:28,,116,Michaelsen Lars,117,La Française des Jeux,85:06:45 85:06:45,+3:07,18,1999,▼1
28.0,144.0,118,+ 89:24:42,,117,Huser Rolf,118,Festina - Lotus,85:06:59 85:06:59,+3:07,18,1999,▼1
30.0,13.0,119,+ 89:24:57,,118,Barbero Sergio,119,Mercatone Uno - Bianchi,85:07:14 85:07:14,+3:07,18,1999,▼1
27.0,64.0,120,+ 89:26:18,,119,Crepaldi Mirco,120,Polti,85:08:35 85:08:35,+3:07,18,1999,▼1
25.0,138.0,121,+ 89:27:28,,121,Vogels Henk,121,Credit agricole,85:09:45 85:09:45,+3:05,18,1999,-
25.0,134.0,122,+ 89:28:03,,122,Hinault Sébastien,122,Credit agricole,85:10:20 85:10:20,+3:07,18,1999,-
24.0,194.0,123,+ 89:28:06,,123,Da Cruz Carlos,123,BigMat - Auber 93,85:10:23 85:10:23,+3:07,18,1999,-
27.0,46.0,124,+ 89:28:07,,124,McEwen Robbie,124,Rabobank ProTeam,85:10:24 85:10:24,+3:07,18,1999,-
26.0,114.0,125,+ 89:28:52,,125,De Los Angeles Juan José,125,Kelme - Costa Blanca,85:11:09 85:11:09,+3:07,18,1999,-
27.0,62.0,126,+ 89:29:50,,126,Brasi Rossano,126,Polti,85:12:07 85:12:07,+3:07,18,1999,-
27.0,173.0,127,+ 89:30:18,,127,Colombo Gabriele,127,Cantina Tollo - Alexia Alluminio,85:12:35 85:12:35,+3:07,18,1999,-
30.0,133.0,128,+ 89:30:39,,128,Boardman Chris,128,Credit agricole,85:12:56 85:12:56,+3:07,18,1999,-
26.0,85.0,129,+ 89:34:01,,129,Marichal Thierry,129,Lotto - Mobistar,85:16:18 85:16:18,+3:07,18,1999,-
25.0,83.0,130,+ 89:36:26,,130,Demarbaix Sebastien,130,Lotto - Mobistar,85:18:43 85:18:43,+5:04,18,1999,-
25.0,135.0,131,+ 89:36:51,,131,Langella Anthony,131,Credit agricole,85:19:08 85:19:08,+3:07,18,1999,-
24.0,176.0,132,+ 89:39:30,,132,Ljungqvist Marcus,132,Cantina Tollo - Alexia Alluminio,85:21:47 85:21:47,+3:07,18,1999,-
26.0,19.0,133,+ 89:40:39,,133,Napolitano Massimiliano,133,Mercatone Uno - Bianchi,85:22:56 85:22:56,+3:07,18,1999,-
30.0,36.0,134,+ 89:40:59,,134,Leysen Bart,134,Mapei - Quickstep,85:23:16 85:23:16,+3:07,18,1999,-
25.0,177.0,135,+ 89:43:16,,135,Mazzanti Luca,135,Cantina Tollo - Alexia Alluminio,85:25:33 85:25:33,+3:07,18,1999,-
27.0,27.0,136,+ 89:43:22,,136,Schaffrath Jan,136,Team Telekom,85:25:39 85:25:39,+3:07,18,1999,-
32.0,172.0,137,+ 89:43:44,,137,Baronti Alessandro,137,Cantina Tollo - Alexia Alluminio,85:26:01 85:26:01,+3:07,18,1999,-
24.0,127.0,138,+ 89:44:15,,138,Horrillo Pedro,138,Vitalicio Seguros - Grupo Generali,85:26:32 85:26:32,+3:07,18,1999,-
23.0,7.0,139,+ 89:48:32,,139,Loder Thierry,139,Cofidis,85:30:49 85:30:49,+3:07,18,1999,-
28.0,183.0,140,+ 89:53:23,,140,Derame Pascal,140,US Postal Service,85:35:40 85:35:40,+3:07,18,1999,-
32.0,84.0,141,+ 89:56:11,,141,Durand Jacky,141,Lotto - Mobistar,85:38:28 85:38:28,+5:04,18,1999,-
27.0,181.0,1*,+ 87:54:37,,1*,Armstrong Lance,1*,US Postal Service,87:54:37 87:54:37,+68:17,19,1999,-
31.0,161.0,2,+ 88:02:14,,3,Zülle Alex,2,Banesto,88:02:14 88:02:14,+68:26,19,1999,▲1
31.0,111.0,3,+ 88:05:03,,2,Escartin Fernando,3,Kelme - Costa Blanca,88:05:03 88:05:03,+72:28,19,1999,▼1
30.0,74.0,4,+ 88:09:20,,4,Dufaux Laurent,4,Saeco - Cannondale,88:09:20 88:09:20,+72:30,19,1999,-
26.0,121.0,5,+ 88:09:48,,7,Casero Ángel Luis,5,Vitalicio Seguros - Grupo Generali,88:09:48 88:09:48,+69:54,19,1999,▲2
29.0,51.0,6,+ 88:11:24,,8,Olano Abraham,6,O.N.C.E. - Deutsche Bank,88:11:24 88:11:24,+70:35,19,1999,▲2
26.0,38.0,7,+ 88:11:39,,6,Nardello Daniele,7,Mapei - Quickstep,88:11:39 88:11:39,+72:00,19,1999,▼1
29.0,69.0,8,+ 88:12:05,,5,Virenque Richard,8,Polti,88:12:05 88:12:05,+74:05,19,1999,▼3
28.0,141.0,9,+ 88:12:14,,9,Belli Wladimir,9,Festina - Lotus,88:12:14 88:12:14,+70:40,19,1999,-
27.0,57.0,10,+ 88:17:47,,12,Peron Andrea,10,O.N.C.E. - Deutsche Bank,88:17:47 88:17:47,+71:10,19,1999,▲2
27.0,86.0,11,+ 88:18:09,,10,van de Wouwer Kurt,11,Lotto - Mobistar,88:18:09 88:18:09,+73:22,19,1999,▼1
26.0,53.0,12,+ 88:21:18,,11,Etxebarria David,12,O.N.C.E. - Deutsche Bank,88:21:18 88:21:18,+75:27,19,1999,▼1
28.0,184.0,13,+ 88:21:36,,16,Hamilton Tyler,13,US Postal Service,88:21:36 88:21:36,+69:52,19,1999,▲3
28.0,155.0,14,+ 88:22:35,,15,Heulot Stephane,14,La Française des Jeux,88:22:35 88:22:35,+72:08,19,1999,▲1
31.0,8.0,15,+ 88:23:21,,14,Meier Roland,15,Cofidis,88:23:21 88:23:21,+73:24,19,1999,▼1
25.0,99.0,16,+ 88:23:36,,13,Salmon Benoît,16,Casino - AG2R,88:23:36 88:23:36,+74:21,19,1999,▼3
35.0,23.0,17,+ 88:28:16,,19,Elli Alberto,17,Team Telekom,88:28:16 88:28:16,+73:50,19,1999,▲2
30.0,35.0,18,+ 88:28:51,,17,Lanfranchi Paolo,18,Mapei - Quickstep,88:28:51 88:28:51,+76:28,19,1999,▼1
25.0,113.0,19,+ 88:29:10,,18,Contreras Carlos Alberto,19,Kelme - Costa Blanca,88:29:10 88:29:10,+76:04,19,1999,▼1
28.0,28.0,20,+ 88:31:47,,20,Totschnig Georg,20,Team Telekom,88:31:47 88:31:47,+73:29,19,1999,-
24.0,81.0,21,+ 88:33:58,,21,Aerts Mario,21,Lotto - Mobistar,88:33:58 88:33:58,+75:10,19,1999,-
29.0,24.0,22,+ 88:34:06,,22,Guerini Giuseppe,22,Team Telekom,88:34:06 88:34:06,+74:52,19,1999,-
34.0,33.0,23,+ 88:35:05,,23,Faresin Gianni,23,Mapei - Quickstep,88:35:05 88:35:05,+75:01,19,1999,-
29.0,126.0,24,+ 88:38:16,,27,González de Galdeano Álvaro,24,Vitalicio Seguros - Grupo Generali,88:38:16 88:38:16,+70:45,19,1999,▲3
26.0,59.0,25,+ 88:39:40,,25,Serrano Marcos Antonio,25,O.N.C.E. - Deutsche Bank,88:39:40 88:39:40,+75:28,19,1999,-
23.0,125.0,26,+ 88:40:08,,26,García Francisco Tomas,26,Vitalicio Seguros - Grupo Generali,88:40:08 88:40:08,+75:02,19,1999,-
28.0,148.0,27,+ 88:40:11,,24,Moreau Christophe,27,Festina - Lotus,88:40:11 88:40:11,+79:14,19,1999,▼3
23.0,165.0,28,+ 88:45:08,,28,Mancebo Francisco,28,Banesto,88:45:08 88:45:08,+73:52,19,1999,-
25.0,56.0,29,+ 88:47:30,,30,Pérez Luis,29,O.N.C.E. - Deutsche Bank,88:47:30 88:47:30,+72:38,19,1999,▲1
30.0,131.0,30,+ 88:47:58,,29,Simon François,30,Credit agricole,88:47:58 88:47:58,+74:27,19,1999,▼1
29.0,76.0,31,+ 88:54:47,,31,Meier Armin,31,Saeco - Cannondale,88:54:47 88:54:47,+76:43,19,1999,-
26.0,11.0,32,+ 88:55:22,,33,Garzelli Stefano,32,Mercatone Uno - Bianchi,88:55:22 88:55:22,+74:53,19,1999,▲1
27.0,118.0,33,+ 88:55:57,,35,Pascual Rodríguez Javier,33,Kelme - Costa Blanca,88:55:57 88:55:57,+73:11,19,1999,▲2
31.0,6.0,34,+ 88:56:04,,34,Lelli Massimiliano,34,Cofidis,88:56:04 88:56:04,+74:06,19,1999,-
25.0,91.0,35,+ 88:57:00,,32,Vinokourov Alexandre,35,Casino - AG2R,88:57:00 88:57:00,+77:00,19,1999,▼3
26.0,186.0,36,+ 89:00:47,,38,Livingston Kevin,36,US Postal Service,89:00:47 89:00:47,+73:09,19,1999,▲2
29.0,112.0,37,+ 89:02:42,,36,Castelblanco José Joaquin,37,Kelme - Costa Blanca,89:02:42 89:02:42,+76:36,19,1999,▼1
24.0,73.0,38,+ 89:03:52,,37,Commesso Salvatore,38,Saeco - Cannondale,89:03:52 89:03:52,+77:40,19,1999,▼1
28.0,169.0,39,+ 89:04:38,,40,Solaun Cesar,39,Banesto,89:04:38 89:04:38,+74:39,19,1999,▲1
32.0,22.0,40,+ 89:06:28,,41,Bolts Udo,40,Team Telekom,89:06:28 89:06:28,+74:42,19,1999,▲1
23.0,2.0,41,+ 89:06:31,,39,De Wolf Steve,41,Cofidis,89:06:31 89:06:31,+78:02,19,1999,▼2
27.0,93.0,42,+ 89:09:43,,42,Bessy Frédéric,42,Casino - AG2R,89:09:43 89:09:43,+76:01,19,1999,-
29.0,168.0,43,+ 89:14:03,,43,Peña Miguel Ángel,43,Banesto,89:14:03 89:14:03,+76:31,19,1999,-
32.0,147.0,44,+ 89:15:19,,44,Madouas Laurent,44,Festina - Lotus,89:15:19 89:15:19,+77:40,19,1999,-
26.0,88.0,45,+ 89:18:01,,47,Verheyen Geert,45,Lotto - Mobistar,89:18:01 89:18:01,+74:40,19,1999,▲2
28.0,162.0,46,+ 89:19:06,,45,Arrieta José Luis,46,Banesto,89:19:06 89:19:06,+77:06,19,1999,▼1
28.0,124.0,47,+ 89:21:27,,46,Cerezo Francisco,47,Vitalicio Seguros - Grupo Generali,89:21:27 89:21:27,+79:07,19,1999,▼1
36.0,192.0,48,+ 89:22:20,,48,Bourguignon Thierry,48,BigMat - Auber 93,89:22:20 89:22:20,+74:22,19,1999,-
28.0,34.0,49,+ 89:24:57,,49,Fernandez Gines Manuel,49,Mapei - Quickstep,89:24:57 89:24:57,+76:51,19,1999,-
28.0,105.0,50,+ 89:25:58,,52,Piccoli Mariano,50,Lampre - Daikin - Colnago,89:25:58 89:25:58,+74:42,19,1999,▲2
27.0,196.0,51,+ 89:27:28,,50,Lebreton Lylian,51,BigMat - Auber 93,89:27:28 89:27:28,+78:44,19,1999,▼1
29.0,151.0,52,+ 89:27:51,,51,Robin Jean-Cyril,52,La Française des Jeux,89:27:51 89:27:51,+77:22,19,1999,▼1
28.0,16.0,53,+ 89:31:34,,53,Fincato Marco,53,Mercatone Uno - Bianchi,89:31:34 89:31:34,+73:34,19,1999,-
28.0,167.0,54,+ 89:36:32,,55,Odriozola Jon,54,Banesto,89:36:32 89:36:32,+74:52,19,1999,▲1
26.0,101.0,55,+ 89:36:41,,57,Serpellini Marco,55,Lampre - Daikin - Colnago,89:36:41 89:36:41,+74:14,19,1999,▲2
27.0,41.0,56,+ 89:36:59,,54,Boogerd Michael,56,Rabobank ProTeam,89:36:59 89:36:59,+76:20,19,1999,▼2
30.0,145.0,57,+ 89:37:02,,58,Jeker Fabian,57,Festina - Lotus,89:37:02 89:37:02,+72:12,19,1999,▲1
26.0,52.0,58,+ 89:38:13,,56,Diaz Rafael,58,O.N.C.E. - Deutsche Bank,89:38:13 89:38:13,+76:05,19,1999,▼2
25.0,115.0,59,+ 89:40:27,,59,Gomez Jose Javier,59,Kelme - Costa Blanca,89:40:27 89:40:27,+75:26,19,1999,-
27.0,139.0,60,+ 89:42:24,,62,Voigt Jens,60,Credit agricole,89:42:24 89:42:24,+71:02,19,1999,▲2
25.0,55.0,61,+ 89:42:58,,63,González Santos,61,O.N.C.E. - Deutsche Bank,89:42:58 89:42:58,+71:21,19,1999,▲2
33.0,18.0,62,+ 89:43:47,,60,Konishev Dimitri,62,Mercatone Uno - Bianchi,89:43:47 89:43:47,+78:10,19,1999,▼2
30.0,4.0,63,+ 89:49:38,,61,Farazijn Peter,63,Cofidis,89:49:38 89:49:38,+78:34,19,1999,▼2
32.0,123.0,64,+ 89:50:10,,64,Buenahora Hernan,64,Vitalicio Seguros - Grupo Generali,89:50:10 89:50:10,+78:12,19,1999,-
32.0,182.0,65,+ 89:53:42,,65,Andreu Frankie,65,US Postal Service,89:53:42 89:53:42,+76:55,19,1999,-
31.0,63.0,66,+ 89:54:26,,66,Cattai Stefano,66,Polti,89:54:26 89:54:26,+77:14,19,1999,-
26.0,98.0,67,+ 89:55:43,,67,Oriol Christophe,67,Casino - AG2R,89:55:43 89:55:43,+77:16,19,1999,-
26.0,164.0,68,+ 89:56:23,,69,Garcia José Vicente,68,Banesto,89:56:23 89:56:23,+76:04,19,1999,▲1
27.0,95.0,69,+ 89:56:42,,70,Gougot Fabrice,69,Casino - AG2R,89:56:42 89:56:42,+75:58,19,1999,▲1
30.0,156.0,70,+ 89:58:40,,68,Mengin Christophe,70,La Française des Jeux,89:58:40 89:58:40,+78:55,19,1999,▼2
25.0,87.0,71,+ 89:59:08,,72,Verbrugghe Rik,71,Lotto - Mobistar,89:59:08 89:59:08,+70:20,19,1999,▲1
25.0,45.0,72,+ 90:02:45,,71,Lotz Marc,72,Rabobank ProTeam,90:02:45 90:02:45,+78:01,19,1999,▼1
28.0,29.0,73,+ 90:03:59,,75,Wesemann Steffen,73,Team Telekom,90:03:59 90:03:59,+73:39,19,1999,▲2
29.0,65.0,74,+ 90:05:35,,73,Goubert Stéphane,74,Polti,90:05:35 90:05:35,+76:14,19,1999,▼1
26.0,58.0,75,+ 90:07:34,,76,Rebollo José Luis,75,O.N.C.E. - Deutsche Bank,90:07:34 90:07:34,+76:04,19,1999,▲1
31.0,128.0,76,+ 90:08:52,,74,Indurain Prudencio,76,Vitalicio Seguros - Grupo Generali,90:08:52 90:08:52,+78:45,19,1999,▼2
31.0,142.0,77,+ 90:09:19,,82,Brochard Laurent,77,Festina - Lotus,90:09:19 90:09:19,+71:21,19,1999,▲5
26.0,185.0,78,+ 90:11:12,,80,Hincapie George,78,US Postal Service,90:11:12 90:11:12,+75:24,19,1999,▲2
25.0,9.0,79,+ 90:11:12,,78,Rinero Christophe,79,Cofidis,",, 90:11:12",+76:58,19,1999,▼1
23.0,26.0,80,+ 90:11:21,,79,Jaksche Jörg,80,Team Telekom,90:11:21 90:11:21,+75:53,19,1999,▼1
27.0,179.0,81,+ 90:12:11,,77,Mondini Gianpaolo,81,Cantina Tollo - Alexia Alluminio,90:12:11 90:12:11,+78:16,19,1999,▼4
30.0,97.0,82,+ 90:12:39,,85,Maignan Gilles,82,Casino - AG2R,90:12:39 90:12:39,+71:21,19,1999,▲3
28.0,137.0,83,+ 90:13:00,,83,Vasseur Cédric,83,Credit agricole,90:13:00 90:13:00,+73:40,19,1999,-
30.0,43.0,84,+ 90:13:40,,81,den Bakker Maarten,84,Rabobank ProTeam,90:13:40 90:13:40,+77:48,19,1999,▼3
23.0,188.0,85,+ 90:18:35,,93,Vande Velde Christian,85,US Postal Service,90:18:35 90:18:35,+71:58,19,1999,▲8
24.0,116.0,86,+ 90:18:51,,84,Otxoa Javier,86,Kelme - Costa Blanca,90:18:51 90:18:51,+78:56,19,1999,▼2
29.0,17.0,87,+ 90:19:39,,89,Forconi Riccardo,87,Mercatone Uno - Bianchi,90:19:39 90:19:39,+74:48,19,1999,▲2
23.0,146.0,88,+ 90:19:45,,94,Lefèvre Laurent,88,Festina - Lotus,90:19:45 90:19:45,+72:41,19,1999,▲6
29.0,21.0,89,+ 90:20:50,,86,Zabel Erik,89,Team Telekom,90:20:50 90:20:50,+77:35,19,1999,▼3
28.0,197.0,90,+ 90:21:54,,87,Rault Dominique,90,BigMat - Auber 93,90:21:54 90:21:54,+78:34,19,1999,▼3
24.0,175.0,91,+ 90:22:12,,90,Giunti Massimo,91,Cantina Tollo - Alexia Alluminio,90:22:12 90:22:12,+77:17,19,1999,▼1
31.0,94.0,92,+ 90:22:37,,91,Chanteur Pascal,92,Casino - AG2R,90:22:37 90:22:37,+77:04,19,1999,▼1
27.0,122.0,93,+ 90:23:10,,88,Aggiano Elio,93,Vitalicio Seguros - Grupo Generali,90:23:10 90:23:10,+78:40,19,1999,▼5
27.0,198.0,94,+ 90:24:17,,92,Sivakov Alexei,94,BigMat - Auber 93,90:24:17 90:24:17,+78:23,19,1999,▼2
25.0,136.0,95,+ 90:24:44,,101,O'Grady Stuart,95,Credit agricole,90:24:44 90:24:44,+71:04,19,1999,▲6
30.0,195.0,96,+ 90:26:48,,98,Gouvenou Thierry,96,BigMat - Auber 93,90:26:48 90:26:48,+76:00,19,1999,▲2
30.0,44.0,97,+ 90:26:57,,95,Jonker Patrick,97,Rabobank ProTeam,90:26:57 90:26:57,+77:54,19,1999,▼2
25.0,166.0,98,+ 90:28:08,,97,Navas David,98,Banesto,90:28:08 90:28:08,+77:30,19,1999,▼1
25.0,68.0,99,+ 90:28:16,,100,Sacchi Fabio,99,Polti,90:28:16 90:28:16,+75:47,19,1999,▲1
29.0,3.0,100,+ 90:28:38,,99,Desbiens Laurent,100,Cofidis,90:28:38 90:28:38,+77:22,19,1999,▼1
29.0,119.0,101,+ 90:28:59,,96,Vidal José Angel,101,Kelme - Costa Blanca,90:28:59 90:28:59,+78:55,19,1999,▼5
27.0,143.0,102,+ 90:30:41,,109,Hernandez Jaime Javier,102,Festina - Lotus,90:30:41 90:30:41,+72:24,19,1999,▲7
31.0,32.0,103,+ 90:30:52,,102,Bramati Davide,103,Mapei - Quickstep,90:30:52 90:30:52,+76:42,19,1999,▼1
27.0,39.0,104,+ 90:31:05,,105,Steels Tom,104,Mapei - Quickstep,90:31:05 90:31:05,+74:58,19,1999,▲1
25.0,158.0,105,+ 90:31:14,,104,Morin Anthony,105,La Française des Jeux,90:31:14 90:31:14,+75:49,19,1999,▼1
27.0,154.0,106,+ 90:32:04,,103,Guesdon Frédéric,106,La Française des Jeux,90:32:04 90:32:04,+76:48,19,1999,▼3
28.0,42.0,107,+ 90:32:42,,113,Dekker Erik,107,Rabobank ProTeam,90:32:42 90:32:42,+72:09,19,1999,▲6
24.0,82.0,108,+ 90:33:58,,107,De Waele Fabian,108,Lotto - Mobistar,90:33:58 90:33:58,+76:57,19,1999,▼1
28.0,49.0,109,+ 90:34:06,,106,Zberg Beat,109,Rabobank ProTeam,90:34:06 90:34:06,+77:27,19,1999,▼3
30.0,25.0,110,+ 90:34:09,,108,Hundertmarck Kai,110,Team Telekom,90:34:09 90:34:09,+76:54,19,1999,▼2
28.0,191.0,111,+ 90:34:15,,111,Auger Ludovic,111,BigMat - Auber 93,90:34:15 90:34:15,+74:01,19,1999,-
26.0,89.0,112,+ 90:34:27,,110,Wuyts Peter,112,Lotto - Mobistar,90:34:27 90:34:27,+74:40,19,1999,▼2
23.0,106.0,113,+ 90:34:37,,115,Pinotti Marco,113,Lampre - Daikin - Colnago,90:34:37 90:34:37,+73:00,19,1999,▲2
36.0,66.0,114,+ 90:37:59,,114,Martinello Silvio,114,Polti,90:37:59 90:37:59,+76:55,19,1999,-
31.0,193.0,115,+ 90:40:00,,112,Capelle Christophe,115,BigMat - Auber 93,90:40:00 90:40:00,+79:28,19,1999,▼3
30.0,157.0,116,+ 90:41:01,,117,Michaelsen Lars,116,La Française des Jeux,90:41:01 90:41:01,+76:33,19,1999,▲1
29.0,5.0,117,+ 90:41:03,,116,Lamour Claude,117,Cofidis,90:41:03 90:41:03,+77:39,19,1999,▼1
28.0,144.0,118,+ 90:42:04,,118,Huser Rolf,118,Festina - Lotus,90:42:04 90:42:04,+77:22,19,1999,-
30.0,133.0,119,+ 90:42:25,,128,Boardman Chris,119,Credit agricole,90:42:25 90:42:25,+71:46,19,1999,▲9
27.0,64.0,120,+ 90:43:51,,120,Crepaldi Mirco,120,Polti,90:43:51 90:43:51,+77:33,19,1999,-
25.0,138.0,121,+ 90:43:54,,121,Vogels Henk,121,Credit agricole,90:43:54 90:43:54,+76:26,19,1999,-
27.0,46.0,122,+ 90:44:20,,124,McEwen Robbie,122,Rabobank ProTeam,90:44:20 90:44:20,+76:13,19,1999,▲2
25.0,134.0,123,+ 90:45:40,,122,Hinault Sébastien,123,Credit agricole,90:45:40 90:45:40,+77:37,19,1999,▼1
30.0,13.0,124,+ 90:45:46,,119,Barbero Sergio,124,Mercatone Uno - Bianchi,90:45:46 90:45:46,+80:49,19,1999,▼5
27.0,173.0,125,+ 90:46:20,,127,Colombo Gabriele,125,Cantina Tollo - Alexia Alluminio,90:46:20 90:46:20,+76:02,19,1999,▲2
24.0,194.0,126,+ 90:46:27,,123,Da Cruz Carlos,126,BigMat - Auber 93,90:46:27 90:46:27,+78:21,19,1999,▼3
27.0,62.0,127,+ 90:46:38,,126,Brasi Rossano,127,Polti,90:46:38 90:46:38,+76:48,19,1999,▼1
26.0,85.0,128,+ 90:48:43,,129,Marichal Thierry,128,Lotto - Mobistar,90:48:43 90:48:43,+74:42,19,1999,▲1
26.0,114.0,129,+ 90:49:17,,125,De Los Angeles Juan José,129,Kelme - Costa Blanca,90:49:17 90:49:17,+80:25,19,1999,▼4
25.0,83.0,130,+ 90:53:09,,130,Demarbaix Sebastien,130,Lotto - Mobistar,90:53:09 90:53:09,+76:43,19,1999,-
24.0,176.0,131,+ 90:54:46,,132,Ljungqvist Marcus,131,Cantina Tollo - Alexia Alluminio,90:54:46 90:54:46,+75:16,19,1999,▲1
25.0,135.0,132,+ 90:56:57,,131,Langella Anthony,132,Credit agricole,90:56:57 90:56:57,+80:06,19,1999,▼1
30.0,36.0,133,+ 90:57:48,,134,Leysen Bart,133,Mapei - Quickstep,90:57:48 90:57:48,+76:49,19,1999,▲1
26.0,19.0,134,+ 90:59:46,,133,Napolitano Massimiliano,134,Mercatone Uno - Bianchi,90:59:46 90:59:46,+79:07,19,1999,▼1
24.0,127.0,135,+ 91:00:08,,138,Horrillo Pedro,135,Vitalicio Seguros - Grupo Generali,91:00:08 91:00:08,+75:53,19,1999,▲3
27.0,27.0,136,+ 91:00:18,,136,Schaffrath Jan,136,Team Telekom,91:00:18 91:00:18,+76:56,19,1999,-
25.0,177.0,137,+ 91:01:05,,135,Mazzanti Luca,137,Cantina Tollo - Alexia Alluminio,91:01:05 91:01:05,+77:49,19,1999,▼2
32.0,172.0,138,+ 91:01:44,,137,Baronti Alessandro,138,Cantina Tollo - Alexia Alluminio,91:01:44 91:01:44,+78:00,19,1999,▼1
23.0,7.0,139,+ 91:06:32,,139,Loder Thierry,139,Cofidis,91:06:32 91:06:32,+78:00,19,1999,-
28.0,183.0,140,+ 91:08:58,,140,Derame Pascal,140,US Postal Service,91:08:58 91:08:58,+75:35,19,1999,-
32.0,84.0,141,+ 91:13:46,,141,Durand Jacky,141,Lotto - Mobistar,91:13:46 91:13:46,+77:35,19,1999,-
27.0,181.0,1*,+ 91:32:16,,1*,Armstrong Lance,1*,US Postal Service,87:54:37 87:54:37,+0:00,20,1999,-
31.0,161.0,2,+ 91:39:53,380.0,2,Zülle Alex,2,Banesto,88:02:14 88:02:14,+0:00,20,1999,-
31.0,111.0,3,+ 91:42:42,340.0,3,Escartin Fernando,3,Kelme - Costa Blanca,88:05:03 88:05:03,+0:00,20,1999,-
30.0,74.0,4,+ 91:46:59,300.0,4,Dufaux Laurent,4,Saeco - Cannondale,88:09:20 88:09:20,+0:00,20,1999,-
26.0,121.0,5,+ 91:47:27,280.0,5,Casero Ángel Luis,5,Vitalicio Seguros - Grupo Generali,88:09:48 88:09:48,+0:00,20,1999,-
29.0,51.0,6,+ 91:49:03,260.0,6,Olano Abraham,6,O.N.C.E. - Deutsche Bank,88:11:24 88:11:24,+0:00,20,1999,-
26.0,38.0,7,+ 91:49:18,240.0,7,Nardello Daniele,7,Mapei - Quickstep,88:11:39 88:11:39,+0:00,20,1999,-
29.0,69.0,8,+ 91:49:44,220.0,8,Virenque Richard,8,Polti,88:12:05 88:12:05,+0:00,20,1999,-
29.0,141.0,9,+ 91:49:53,210.0,9,Belli Wladimir,9,Festina - Lotus,88:12:14 88:12:14,+0:00,20,1999,-
27.0,57.0,10,+ 91:55:26,200.0,10,Peron Andrea,10,O.N.C.E. - Deutsche Bank,88:17:47 88:17:47,+0:00,20,1999,-
27.0,86.0,11,+ 91:55:48,190.0,11,van de Wouwer Kurt,11,Lotto - Mobistar,88:18:09 88:18:09,+0:00,20,1999,-
26.0,53.0,12,+ 91:58:57,180.0,12,Etxebarria David,12,O.N.C.E. - Deutsche Bank,88:21:18 88:21:18,+0:00,20,1999,-
28.0,184.0,13,+ 91:59:09,170.0,13,Hamilton Tyler,13,US Postal Service,88:21:30 88:21:30,-0:06,20,1999,-
28.0,155.0,14,+ 92:00:14,160.0,14,Heulot Stephane,14,La Française des Jeux,88:22:35 88:22:35,+0:00,20,1999,-
31.0,8.0,15,+ 92:01:00,150.0,15,Meier Roland,15,Cofidis,88:23:21 88:23:21,+0:00,20,1999,-
25.0,99.0,16,+ 92:01:15,140.0,16,Salmon Benoît,16,Casino - AG2R,88:23:36 88:23:36,+0:00,20,1999,-
35.0,23.0,17,+ 92:05:55,130.0,17,Elli Alberto,17,Team Telekom,88:28:16 88:28:16,+0:00,20,1999,-
31.0,35.0,18,+ 92:06:30,120.0,18,Lanfranchi Paolo,18,Mapei - Quickstep,88:28:51 88:28:51,+0:00,20,1999,-
25.0,113.0,19,+ 92:07:09,110.0,19,Contreras Carlos Alberto,19,Kelme - Costa Blanca,88:29:30 88:29:30,+0:20,20,1999,-
28.0,28.0,20,+ 92:09:26,100.0,20,Totschnig Georg,20,Team Telekom,88:31:47 88:31:47,+0:00,20,1999,-
24.0,81.0,21,+ 92:11:37,95.0,21,Aerts Mario,21,Lotto - Mobistar,88:33:58 88:33:58,+0:00,20,1999,-
29.0,24.0,22,+ 92:11:45,90.0,22,Guerini Giuseppe,22,Team Telekom,88:34:06 88:34:06,+0:00,20,1999,-
34.0,33.0,23,+ 92:12:44,85.0,23,Faresin Gianni,23,Mapei - Quickstep,88:35:05 88:35:05,+0:00,20,1999,-
29.0,126.0,24,+ 92:15:55,80.0,24,González de Galdeano Álvaro,24,Vitalicio Seguros - Grupo Generali,88:38:16 88:38:16,+0:00,20,1999,-
