Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
34,181,60,+1:45,,166.0,Gerrans Simon,60,Orica GreenEDGE,",, 1:45",+1:45,,2,2014,▲106
28,53,61,+2:21,,184.0,De Marchi Alessandro,61,Cannondale,2:21 2:21,+0:16,,2,2014,▲123
34,38,62,+2:34,,5.0,Rogers Michael,62,Tinkoff - Saxo,2:34 2:34,+2:34,,2,2014,▼57
27,183,63,+2:42,,16.0,Clarke Simon,63,Orica GreenEDGE,2:42 2:42,+2:42,,2,2014,▼47
33,205,64,+2:42,,52.0,Huzarski Bartosz,64,Team NetApp – Endura,",, 2:42",+2:42,,2,2014,▼12
29,58,65,+2:42,,84.0,Sabatini Fabio,65,Cannondale,",, 2:42",+2:42,,2,2014,▲19
30,43,66,+3:40,,80.0,Grivko Andrey,66,Astana Pro Team,3:40 3:40,+3:40,,2,2014,▲14
25,186,67,+3:40,,165.0,Keukeleire Jens,67,Orica GreenEDGE,",, 3:40",+3:40,,2,2014,▲98
21,189,68,+4:34,,61.0,Yates Simon,68,Orica GreenEDGE,4:34 4:34,+4:34,,2,2014,▼7
33,4,69,+4:34,,82.0,López David,69,Team Sky,",, 4:34",+4:34,,2,2014,▲13
28,28,70,+4:34,,131.0,Špilak Simon,70,Team Katusha,",, 4:34",+4:34,,2,2014,▲61
26,85,71,+5:46,,68.0,Gastauer Ben,71,AG2R La Mondiale,5:46 5:46,+5:46,,2,2014,▼3
28,124,72,+5:46,,94.0,Jeannesson Arnold,72,FDJ.fr,",, 5:46",+5:46,,2,2014,▲22
26,147,73,+6:34,,69.0,Stetina Peter,73,BMC Racing Team,6:34 6:34,+6:34,,2,2014,▼4
27,119,74,+6:34,,125.0,Valls Rafael,74,Lampre - Merida,",, 6:34",+6:34,,2,2014,▲51
29,152,75,+7:05,,90.0,Arashiro Yukiya,75,Team Europcar,7:05 7:05,+7:05,,2,2014,▲15
35,192,76,+8:40,,27.0,Chavanel Sylvain,76,IAM Cycling,8:40 8:40,+8:40,,2,2014,▼49
28,173,77,+8:40,,101.0,García Egoitz,77,"Cofidis, Solutions Crédits",",, 8:40",+8:40,,2,2014,▲24
29,18,78,+10:31,,9.0,Rojas José Joaquín,78,Movistar Team,10:31 10:31,+10:31,,2,2014,▼69
33,84,79,+10:31,,15.0,Dumoulin Samuel,79,AG2R La Mondiale,",, 10:31",+10:31,,2,2014,▼64
29,202,80,+10:31,,48.0,Bárta Jan,80,Team NetApp – Endura,",, 10:31",+10:31,,2,2014,▼32
34,197,81,+10:31,,50.0,Pineau Jérôme,81,IAM Cycling,",, 10:31",+10:31,,2,2014,▼31
31,49,82,+10:31,,62.0,Westra Lieuwe,82,Astana Pro Team,",, 10:31",+10:31,,2,2014,▼20
25,116,83,+10:31,,63.0,Oliveira Nelson,83,Lampre - Merida,",, 10:31",+10:31,,2,2014,▼20
29,138,84,+10:31,,91.0,Roelandts Jürgen,84,Lotto Belisol,",, 10:31",+10:31,,2,2014,▲7
35,118,85,+10:31,,72.0,Serpa José Rodolfo,85,Lampre - Merida,",, 10:31",+10:31,,2,2014,▼13
34,165,86,+10:31,,70.0,Rast Grégory,86,Trek Factory Racing,",, 10:31",+10:31,,2,2014,▼16
29,75,87,+10:31,,88.0,Martin Tony,87,Omega Pharma - Quick-Step,",, 10:31",+10:31,,2,2014,▲1
35,159,88,+10:31,,76.0,Voeckler Thomas,88,Team Europcar,",, 10:31",+10:31,,2,2014,▼12
30,212,89,+10:31,,98.0,Bideau Jean Marc,89,Bretagne - Séché Environnement,",, 10:31",+10:31,,2,2014,▲9
25,95,90,+10:31,,96.0,King Ben,90,Garmin Sharp,",, 10:31",+10:31,,2,2014,▲6
32,144,91,+10:31,,81.0,Moinard Amaël,91,BMC Racing Team,",, 10:31",+10:31,,2,2014,▼10
25,104,92,+10:31,,92.0,Degenkolb John,92,Team Giant - Shimano,",, 10:31",+10:31,,2,2014,-
27,146,93,+10:31,,106.0,Schär Michael,93,BMC Racing Team,",, 10:31",+10:31,,2,2014,▲13
31,128,94,+10:31,,100.0,Roy Jérémy,94,FDJ.fr,",, 10:31",+10:31,,2,2014,▲6
34,17,95,+10:31,,127.0,Plaza Rubén,95,Movistar Team,",, 10:31",+10:31,,2,2014,▲32
30,12,96,+10:31,,126.0,Erviti Imanol,96,Movistar Team,",, 10:31",+10:31,,2,2014,▲30
26,172,97,+10:31,,116.0,Edet Nicolas,97,"Cofidis, Solutions Crédits",",, 10:31",+10:31,,2,2014,▲19
35,13,98,+10:31,,103.0,Gadret John,98,Movistar Team,",, 10:31",+10:31,,2,2014,▲5
27,55,99,+10:31,,135.0,Koren Kristijan,99,Cannondale,",, 10:31",+10:31,,2,2014,▲36
31,19,100,+10:31,,134.0,Visconti Giovanni,100,Movistar Team,",, 10:31",+10:31,,2,2014,▲34
31,63,101,+10:31,,145.0,Clement Stef,101,Belkin-Pro Cycling Team,",, 10:31",+10:31,,2,2014,▲44
28,15,102,+10:31,,133.0,Intxausti Beñat,102,Movistar Team,",, 10:31",+10:31,,2,2014,▲31
30,194,103,+10:31,,147.0,Haussler Heinrich,103,IAM Cycling,",, 10:31",+10:31,,2,2014,▲44
30,73,104,+10:31,,161.0,Gołaś Michał,104,Omega Pharma - Quick-Step,",, 10:31",+10:31,,2,2014,▲57
24,79,105,+10:31,,170.0,Trentin Matteo,105,Omega Pharma - Quick-Step,",, 10:31",+10:31,,2,2014,▲65
28,178,106,+10:31,,167.0,Simon Julien,106,"Cofidis, Solutions Crédits",",, 10:31",+10:31,,2,2014,▲61
26,158,107,+10:31,,169.0,Reza Kévin,107,Team Europcar,",, 10:31",+10:31,,2,2014,▲62
30,175,108,+12:03,,99.0,Maté Luis Ángel,108,"Cofidis, Solutions Crédits",12:03 12:03,+12:03,,2,2014,▼9
31,143,109,+12:25,,182.0,Burghardt Marcus,109,BMC Racing Team,12:25 12:25,+10:31,,2,2014,▲73
33,136,110,+13:00,,188.0,Hansen Adam,110,Lotto Belisol,13:00 13:00,+10:31,,2,2014,▲78
22,153,111,+14:48,,4.0,Coquard Bryan,111,Team Europcar,14:48 14:48,+14:48,,2,2014,▼107
31,103,112,+14:48,,19.0,de Kort Koen,112,Team Giant - Shimano,",, 14:48",+14:48,,2,2014,▼93
25,16,113,+14:48,,49.0,Izagirre Ion,113,Movistar Team,",, 14:48",+14:48,,2,2014,▼64
34,164,114,+14:48,,74.0,Irizar Markel,114,Trek Factory Racing,",, 14:48",+14:48,,2,2014,▼40
27,86,115,+14:48,,79.0,Kadri Blel,115,AG2R La Mondiale,",, 14:48",+14:48,,2,2014,▼36
29,162,116,+14:48,,83.0,Busche Matthew,116,Trek Factory Racing,",, 14:48",+14:48,,2,2014,▼33
31,156,117,+14:48,,97.0,Pichot Alexandre,117,Team Europcar,",, 14:48",+14:48,,2,2014,▼20
32,69,118,+14:48,,93.0,Wynants Maarten,118,Belkin-Pro Cycling Team,",, 14:48",+14:48,,2,2014,▼25
33,45,119,+14:48,,102.0,Iglinskiy Maxim,119,Astana Pro Team,",, 14:48",+14:48,,2,2014,▼17
27,133,120,+14:48,,109.0,De Clercq Bart,120,Lotto Belisol,",, 14:48",+14:48,,2,2014,▼11
34,102,121,+14:48,,95.0,Curvers Roy,121,Team Giant - Shimano,",, 14:48",+14:48,,2,2014,▼26
30,88,122,+14:48,,123.0,Montaguti Matteo,122,AG2R La Mondiale,",, 14:48",+14:48,,2,2014,▲1
33,3,123,+14:48,,104.0,Kiryienka Vasil,123,Team Sky,",, 14:48",+14:48,,2,2014,▼19
28,44,124,+14:48,,108.0,Gruzdev Dmitriy,124,Astana Pro Team,",, 14:48",+14:48,,2,2014,▼16
33,155,125,+14:48,,105.0,Gène Yohann,125,Team Europcar,",, 14:48",+14:48,,2,2014,▼20
31,217,126,+14:48,,110.0,Guillou Florian,126,Bretagne - Séché Environnement,",, 14:48",+14:48,,2,2014,▼16
42,168,127,+14:48,,128.0,Voigt Jens,127,Trek Factory Racing,",, 14:48",+14:48,,2,2014,▲1
28,195,128,+14:48,,118.0,Hollenstein Reto,128,IAM Cycling,",, 14:48",+14:48,,2,2014,▼10
37,24,129,+14:48,,112.0,Paolini Luca,129,Team Katusha,",, 14:48",+14:48,,2,2014,▼17
26,94,130,+14:48,,132.0,Howes Alex,130,Garmin Sharp,",, 14:48",+14:48,,2,2014,▲2
30,157,131,+14:48,,149.0,Quéméneur Perrig,131,Team Europcar,",, 14:48",+14:48,,2,2014,▲18
32,87,132,+14:48,,153.0,Minard Sébastien,132,AG2R La Mondiale,",, 14:48",+14:48,,2,2014,▲21
29,219,133,+14:48,,143.0,Vachon Florian,133,Bretagne - Séché Environnement,",, 14:48",+14:48,,2,2014,▲10
34,36,134,+14:48,,136.0,Paulinho Sérgio Miguel,134,Tinkoff - Saxo,",, 14:48",+14:48,,2,2014,▲2
33,89,135,+14:48,,151.0,Riblon Christophe,135,AG2R La Mondiale,",, 14:48",+14:48,,2,2014,▲16
35,21,136,+14:48,,159.0,Rodríguez Joaquim,136,Team Katusha,",, 14:48",+14:48,,2,2014,▲23
29,96,137,+14:48,,162.0,Langeveld Sebastian,137,Garmin Sharp,",, 14:48",+14:48,,2,2014,▲25
28,83,138,+14:48,,152.0,Cherel Mickaël,138,AG2R La Mondiale,",, 14:48",+14:48,,2,2014,▲14
31,174,139,+14:48,,158.0,Lemoine Cyril,139,"Cofidis, Solutions Crédits",",, 14:48",+14:48,,2,2014,▲19
33,99,140,+14:48,,171.0,Vansummeren Johan,140,Garmin Sharp,",, 14:48",+14:48,,2,2014,▲31
28,62,141,+15:08,,174.0,Boom Lars,141,Belkin-Pro Cycling Team,15:08 15:08,+14:48,,2,2014,▲33
25,68,142,+15:39,,8.0,Vanmarcke Sep,142,Belkin-Pro Cycling Team,15:39 15:39,+15:39,,2,2014,▼134
27,179,143,+15:39,,87.0,Taaramäe Rein,143,"Cofidis, Solutions Crédits",",, 15:39",+15:39,,2,2014,▼56
29,52,144,+15:39,,115.0,Bodnar Maciej,144,Cannondale,",, 15:39",+15:39,,2,2014,▼29
33,48,145,+15:39,,122.0,Vanotti Alessandro,145,Astana Pro Team,",, 15:39",+15:39,,2,2014,▼23
29,187,146,+15:39,,141.0,Meier Christian,146,Orica GreenEDGE,",, 15:39",+15:39,,2,2014,▼5
37,9,147,+15:39,,129.0,Zandio Xabier,147,Team Sky,",, 15:39",+15:39,,2,2014,▼18
29,216,148,+15:39,,138.0,Gérard Arnaud,148,Bretagne - Séché Environnement,",, 15:39",+15:39,,2,2014,▼10
29,125,149,+15:39,,137.0,Ladagnous Matthieu,149,FDJ.fr,",, 15:39",+15:39,,2,2014,▼12
33,32,150,+15:39,,142.0,Bennati Daniele,150,Tinkoff - Saxo,",, 15:39",+15:39,,2,2014,▼8
37,188,151,+15:39,,163.0,Tuft Svein,151,Orica GreenEDGE,",, 15:39",+15:39,,2,2014,▲12
36,185,152,+15:39,,154.0,Hayman Mathew,152,Orica GreenEDGE,",, 15:39",+15:39,,2,2014,▲2
28,65,153,+15:39,,157.0,Leezer Tom,153,Belkin-Pro Cycling Team,",, 15:39",+15:39,,2,2014,▲4
32,33,154,+15:39,,155.0,Hernández Jesús,154,Tinkoff - Saxo,",, 15:39",+15:39,,2,2014,▲1
40,39,155,+15:39,,156.0,Tosatto Matteo,155,Tinkoff - Saxo,",, 15:39",+15:39,,2,2014,▲1
23,184,156,+15:39,,164.0,Durbridge Luke,156,Orica GreenEDGE,",, 15:39",+15:39,,2,2014,▲8
34,132,157,+16:16,,175.0,Bak Lars Ytting,157,Lotto Belisol,16:16 16:16,+14:48,,2,2014,▲18
27,27,158,+17:09,,177.0,Smukulis Gatis,158,Team Katusha,17:09 17:09,+15:39,,2,2014,▲19
26,204,159,+17:09,,179.0,Dempster Zak,159,Team NetApp – Endura,",, 17:09",+15:39,,2,2014,▲20
24,34,160,+17:09,,178.0,Majka Rafał,160,Tinkoff - Saxo,",, 17:09",+15:39,,2,2014,▲18
31,54,161,+17:17,,190.0,King Edward,161,Cannondale,17:17 17:17,+14:48,,2,2014,▲29
29,35,162,+17:54,,185.0,Mørkøv Michael,162,Tinkoff - Saxo,17:54 17:54,+15:39,,2,2014,▲23
25,203,163,+18:50,,192.0,de la Cruz David,163,Team NetApp – Endura,18:50 18:50,+15:39,,2,2014,▲29
26,101,164,+19:50,,1.0,Kittel Marcel,164,Team Giant - Shimano,19:50 19:50,+19:50,,2,2014,▼163
26,97,165,+19:50,,3.0,Navardauskas Ramūnas,165,Garmin Sharp,",, 19:50",+19:50,,2,2014,▼162
31,135,166,+19:50,,18.0,Greipel André,166,Lotto Belisol,",, 19:50",+19:50,,2,2014,▼148
20,167,167,+19:50,,51.0,van Poppel Danny,167,Trek Factory Racing,",, 19:50",+19:50,,2,2014,▼116
25,215,168,+19:50,,37.0,Fonseca Armindo,168,Bretagne - Séché Environnement,",, 19:50",+19:50,,2,2014,▼131
30,214,169,+19:50,,53.0,Feillu Romain,169,Bretagne - Séché Environnement,",, 19:50",+19:50,,2,2014,▼116
29,93,170,+19:50,,56.0,Bauer Jack,170,Garmin Sharp,",, 19:50",+19:50,,2,2014,▼114
22,121,171,+19:50,,60.0,Démare Arnaud,171,FDJ.fr,",, 19:50",+19:50,,2,2014,▼111
28,25,172,+19:50,,75.0,Porsev Alexander,172,Team Katusha,",, 19:50",+19:50,,2,2014,▼97
32,139,173,+19:50,,114.0,Sieberg Marcel,173,Lotto Belisol,",, 19:50",+19:50,,2,2014,▼59
32,122,174,+19:50,,120.0,Bonnet William,174,FDJ.fr,",, 19:50",+19:50,,2,2014,▼54
29,126,175,+19:50,,119.0,Pineau Cédric,175,FDJ.fr,",, 19:50",+19:50,,2,2014,▼56
31,77,176,+19:50,,124.0,Renshaw Mark,176,Omega Pharma - Quick-Step,",, 19:50",+19:50,,2,2014,▼52
33,2,177,+19:50,,107.0,Eisel Bernhard,177,Team Sky,",, 19:50",+19:50,,2,2014,▼70
30,105,178,+19:50,,117.0,Devenyns Dries,178,Team Giant - Shimano,",, 19:50",+19:50,,2,2014,▼61
29,207,179,+19:50,,139.0,Mendes José,179,Team NetApp – Endura,",, 19:50",+19:50,,2,2014,▼40
30,208,180,+19:50,,148.0,Schillinger Andreas,180,Team NetApp – Endura,",, 19:50",+19:50,,2,2014,▼32
28,123,181,+19:50,,140.0,Delage Mickaël,181,FDJ.fr,",, 19:50",+19:50,,2,2014,▼41
25,218,182,+19:50,,144.0,Jarrier Benoît,182,Bretagne - Séché Environnement,",, 19:50",+19:50,,2,2014,▼38
30,57,183,+19:50,,160.0,Marino Jean-Marc,183,Cannondale,",, 19:50",+19:50,,2,2014,▼23
30,78,184,+20:55,,186.0,Terpstra Niki,184,Omega Pharma - Quick-Step,20:55 20:55,+18:33,,2,2014,▲2
35,6,185,+21:20,,176.0,Pate Danny,185,Team Sky,21:20 21:20,+19:50,,2,2014,▼9
29,108,186,+21:40,,180.0,Timmer Albert,186,Team Giant - Shimano,21:40 21:40,+19:50,,2,2014,▼6
29,109,187,+21:40,,181.0,Veelers Tom,187,Team Giant - Shimano,",, 21:40",+19:50,,2,2014,▼6
25,59,188,+21:55,,183.0,Viviani Elia,188,Cannondale,21:55 21:55,+19:50,,2,2014,▼5
23,177,189,+22:15,,187.0,Petit Adrien,189,"Cofidis, Solutions Crédits",22:15 22:15,+19:50,,2,2014,▼2
37,137,190,+22:19,,189.0,Henderson Gregory,190,Lotto Belisol,22:19 22:19,+19:50,,2,2014,▼1
28,196,191,+22:29,,191.0,Kluge Roger,191,IAM Cycling,22:29 22:29,+19:50,,2,2014,-
26,107,192,+23:27,,193.0,Ji Cheng,192,Team Giant - Shimano,23:27 23:27,+19:50,,2,2014,▲1
28,22,193,+23:37,,194.0,Isaychev Vladimir,193,Team Katusha,23:37 23:37,+19:50,,2,2014,▲1
24,112,194,+28:42,,195.0,Cimolai Davide,194,Lampre - Merida,28:42 28:42,+19:50,,2,2014,▲1
40,76,195,+33:59,,198.0,Petacchi Alessandro,195,Omega Pharma - Quick-Step,33:59 33:59,+19:50,,2,2014,▲3
31,117,196,+36:31,,197.0,Richeze Maximiliano,196,Lampre - Merida,36:31 36:31,+22:22,,2,2014,▲1
29,41,1,+0:00,,1.0,Nibali Vincenzo,1,Astana Pro Team,13:31:13 13:31:13,+0:00,,3,2014,-
24,51,2,+0:02,,2.0,Sagan Peter,2,Cannondale,0:02 0:02,+0:00,,3,2014,-
33,182,3,+0:02,,4.0,Albasini Michael,3,Orica GreenEDGE,",, 0:02",+0:00,,3,2014,▲1
29,148,4,+0:02,,3.0,Van Avermaet Greg,4,BMC Racing Team,",, 0:02",+0:00,,3,2014,▼1
29,1,5,+0:02,,5.0,Froome Chris,5,Team Sky,",, 0:02",+0:00,,3,2014,-
27,61,6,+0:02,,6.0,Mollema Bauke,6,Belkin-Pro Cycling Team,",, 0:02",+0:00,,3,2014,-
31,31,7,+0:02,,8.0,Contador Alberto,7,Tinkoff - Saxo,",, 0:02",+0:00,,3,2014,▲1
34,11,8,+0:02,,11.0,Valverde Alejandro,8,Movistar Team,",, 0:02",+0:00,,3,2014,▲3
31,131,9,+0:02,,7.0,Van den Broeck Jurgen,9,Lotto Belisol,",, 0:02",+0:00,,3,2014,▼2
23,82,10,+0:02,,14.0,Bardet Romain,10,AG2R La Mondiale,",, 0:02",+0:00,,3,2014,▲4
25,141,11,+0:02,,9.0,van Garderen Tejay,11,BMC Racing Team,",, 0:02",+0:00,,3,2014,▼2
29,42,12,+0:02,,10.0,Fuglsang Jakob,12,Astana Pro Team,",, 0:02",+0:00,,3,2014,▼2
37,81,13,+0:02,,17.0,Peraud Jean-Christophe,13,AG2R La Mondiale,",, 0:02",+0:00,,3,2014,▲4
28,206,14,+0:02,,12.0,Machado Tiago,14,Team NetApp – Endura,",, 0:02",+0:00,,3,2014,▼2
27,111,15,+0:02,,13.0,Costa Rui,15,Lampre - Merida,",, 0:02",+0:00,,3,2014,▼2
30,5,16,+0:02,,18.0,Nieve Mikel,16,Team Sky,",, 0:02",+0:00,,3,2014,▲2
37,169,17,+0:02,,15.0,Zubeldia Haimar,17,Trek Factory Racing,",, 0:02",+0:00,,3,2014,▼2
29,7,18,+0:02,,16.0,Porte Richie,18,Team Sky,",, 0:02",+0:00,,3,2014,▼2
26,134,19,+0:02,,19.0,Gallopin Tony,19,Lotto Belisol,",, 0:02",+0:00,,3,2014,-
24,74,20,+0:02,,20.0,Kwiatkowski Michał,20,Omega Pharma - Quick-Step,",, 0:02",+0:00,,3,2014,-
25,91,21,+0:02,,21.0,Talansky Andrew,21,Garmin Sharp,",, 0:02",+0:00,,3,2014,-
28,8,22,+0:16,,22.0,Thomas Geraint,22,Team Sky,0:16 0:16,+0:00,,3,2014,-
24,127,23,+0:16,,24.0,Pinot Thibaut,23,FDJ.fr,",, 0:16",+0:00,,3,2014,▲1
27,46,24,+0:16,,25.0,Kangert Tanel,24,Astana Pro Team,",, 0:16",+0:00,,3,2014,▲1
30,37,25,+0:16,,26.0,Roche Nicolas,25,Tinkoff - Saxo,",, 0:16",+0:00,,3,2014,▲1
27,191,26,+0:16,,27.0,Frank Mathias,26,IAM Cycling,",, 0:16",+0:00,,3,2014,▲1
23,106,27,+0:16,,34.0,Dumoulin Tom,27,Team Giant - Shimano,",, 0:16",+0:00,,3,2014,▲7
42,114,28,+0:16,,30.0,Horner Chris,28,Lampre - Merida,",, 0:16",+0:00,,3,2014,▲2
33,67,29,+0:16,,31.0,ten Dam Laurens,29,Belkin-Pro Cycling Team,",, 0:16",+0:00,,3,2014,▲2
30,29,30,+0:16,,33.0,Trofimov Yuri,30,Team Katusha,",, 0:16",+0:00,,3,2014,▲3
27,23,31,+0:35,,37.0,Kristoff Alexander,31,Team Katusha,0:35 0:35,+0:00,,3,2014,▲6
33,163,32,+0:35,,36.0,Cancellara Fabian,32,Trek Factory Racing,",, 0:35",+0:00,,3,2014,▲4
35,193,33,+0:35,,38.0,Elmiger Martin,33,IAM Cycling,",, 0:35",+0:00,,3,2014,▲5
29,149,34,+0:35,,41.0,Velits Peter,34,BMC Racing Team,",, 0:35",+0:00,,3,2014,▲7
25,129,35,+0:35,,40.0,Vichot Arthur,35,FDJ.fr,",, 0:35",+0:00,,3,2014,▲5
26,26,36,+0:35,,44.0,Silin Egor,36,Team Katusha,",, 0:35",+0:00,,3,2014,▲8
24,176,37,+0:35,,45.0,Molard Rudy,37,"Cofidis, Solutions Crédits",",, 0:35",+0:00,,3,2014,▲8
28,72,38,+0:56,,47.0,Bakelants Jan,38,Omega Pharma - Quick-Step,0:56 0:56,+0:21,,3,2014,▲9
30,56,39,+0:58,,48.0,Marcato Marco,39,Cannondale,0:58 0:58,+0:23,,3,2014,▲9
26,201,40,+1:18,,23.0,König Leopold,40,Team NetApp – Endura,1:18 1:18,+1:02,,3,2014,▼17
28,211,41,+1:19,,52.0,Feillu Brice,41,Bretagne - Séché Environnement,1:19 1:19,+0:00,,3,2014,▲11
35,66,42,+1:19,,50.0,Tankink Bram,42,Belkin-Pro Cycling Team,",, 1:19",+0:00,,3,2014,▲8
27,145,43,+1:19,,54.0,Oss Daniel,43,BMC Racing Team,",, 1:19",+0:00,,3,2014,▲11
34,161,44,+1:21,,29.0,Schleck Fränk,44,Trek Factory Racing,1:21 1:21,+1:05,,3,2014,▼15
27,151,45,+1:21,,28.0,Rolland Pierre,45,Team Europcar,",, 1:21",+1:05,,3,2014,▼17
26,142,46,+1:21,,32.0,Atapuma Darwin,46,BMC Racing Team,",, 1:21",+1:05,,3,2014,▼14
25,198,47,+1:21,,35.0,Reichenbach Sébastien,47,IAM Cycling,",, 1:21",+1:05,,3,2014,▼12
28,209,48,+1:40,,39.0,Voss Paul,48,Team NetApp – Endura,1:40 1:40,+1:05,,3,2014,▼9
26,154,49,+1:40,,42.0,Gautier Cyril,49,Team Europcar,",, 1:40",+1:05,,3,2014,▼7
30,171,50,+1:40,,46.0,Navarro Daniel,50,"Cofidis, Solutions Crédits",",, 1:40",+1:05,,3,2014,▼4
34,47,51,+1:40,,43.0,Scarponi Michele,51,Astana Pro Team,",, 1:40",+1:05,,3,2014,▼8
24,213,52,+1:45,,56.0,Delaplace Anthony,52,Bretagne - Séché Environnement,1:45 1:45,+0:00,,3,2014,▲4
28,92,53,+1:45,,55.0,Acevedo Janier,53,Garmin Sharp,",, 1:45",+0:00,,3,2014,▲2
23,14,54,+1:45,,59.0,Herrada Jesús,54,Movistar Team,",, 1:45",+0:00,,3,2014,▲5
28,199,55,+2:01,,49.0,Wyss Marcel,55,IAM Cycling,2:01 2:01,+1:05,,3,2014,▼6
29,166,56,+2:24,,51.0,Schleck Andy,56,Trek Factory Racing,2:24 2:24,+1:05,,3,2014,▼5
26,113,57,+2:24,,53.0,Đurasek Kristijan,57,Lampre - Merida,",, 2:24",+1:05,,3,2014,▼4
34,38,58,+2:34,,62.0,Rogers Michael,58,Tinkoff - Saxo,2:34 2:34,+0:00,,3,2014,▲4
27,64,59,+2:50,,57.0,Kruijswijk Steven,59,Belkin-Pro Cycling Team,2:50 2:50,+1:05,,3,2014,▼2
25,98,60,+2:50,,58.0,Slagter Tom-Jelte,60,Garmin Sharp,",, 2:50",+1:05,,3,2014,▼2
34,181,61,+2:50,,60.0,Gerrans Simon,61,Orica GreenEDGE,",, 2:50",+1:05,,3,2014,▼1
27,183,62,+3:01,,63.0,Clarke Simon,62,Orica GreenEDGE,3:01 3:01,+0:19,,3,2014,▲1
30,43,63,+3:40,,66.0,Grivko Andrey,63,Astana Pro Team,3:40 3:40,+0:00,,3,2014,▲3
33,205,64,+3:47,,64.0,Huzarski Bartosz,64,Team NetApp – Endura,3:47 3:47,+1:05,,3,2014,-
29,58,65,+3:47,,65.0,Sabatini Fabio,65,Cannondale,",, 3:47",+1:05,,3,2014,-
25,186,66,+3:59,,67.0,Keukeleire Jens,66,Orica GreenEDGE,3:59 3:59,+0:19,,3,2014,▲1
28,53,67,+4:25,,61.0,De Marchi Alessandro,67,Cannondale,4:25 4:25,+2:04,,3,2014,▼6
26,85,68,+5:46,,71.0,Gastauer Ben,68,AG2R La Mondiale,5:46 5:46,+0:00,,3,2014,▲3
21,189,69,+6:26,,68.0,Yates Simon,69,Orica GreenEDGE,6:26 6:26,+1:52,,3,2014,▼1
33,4,70,+6:32,,69.0,López David,70,Team Sky,6:32 6:32,+1:58,,3,2014,▼1
28,28,71,+6:32,,70.0,Špilak Simon,71,Team Katusha,",, 6:32",+1:58,,3,2014,▼1
28,124,72,+6:51,,72.0,Jeannesson Arnold,72,FDJ.fr,6:51 6:51,+1:05,,3,2014,-
26,147,73,+7:39,,73.0,Stetina Peter,73,BMC Racing Team,7:39 7:39,+1:05,,3,2014,-
29,152,74,+7:43,,75.0,Arashiro Yukiya,74,Team Europcar,7:43 7:43,+0:38,,3,2014,▲1
27,119,75,+8:26,,74.0,Valls Rafael,75,Lampre - Merida,8:26 8:26,+1:52,,3,2014,▼1
35,192,76,+8:40,,76.0,Chavanel Sylvain,76,IAM Cycling,8:40 8:40,+0:00,,3,2014,-
28,173,77,+8:40,,77.0,García Egoitz,77,"Cofidis, Solutions Crédits",",, 8:40",+0:00,,3,2014,-
29,18,78,+10:31,,78.0,Rojas José Joaquín,78,Movistar Team,10:31 10:31,+0:00,,3,2014,-
33,84,79,+10:31,,79.0,Dumoulin Samuel,79,AG2R La Mondiale,",, 10:31",+0:00,,3,2014,-
25,116,80,+10:31,,83.0,Oliveira Nelson,80,Lampre - Merida,",, 10:31",+0:00,,3,2014,▲3
27,146,81,+10:31,,93.0,Schär Michael,81,BMC Racing Team,",, 10:31",+0:00,,3,2014,▲12
29,138,82,+10:31,,84.0,Roelandts Jürgen,82,Lotto Belisol,",, 10:31",+0:00,,3,2014,▲2
30,194,83,+10:31,,103.0,Haussler Heinrich,83,IAM Cycling,",, 10:31",+0:00,,3,2014,▲20
30,73,84,+10:31,,104.0,Gołaś Michał,84,Omega Pharma - Quick-Step,",, 10:31",+0:00,,3,2014,▲20
24,79,85,+10:31,,105.0,Trentin Matteo,85,Omega Pharma - Quick-Step,",, 10:31",+0:00,,3,2014,▲20
26,158,86,+10:31,,107.0,Reza Kévin,86,Team Europcar,",, 10:31",+0:00,,3,2014,▲21
28,178,87,+10:31,,106.0,Simon Julien,87,"Cofidis, Solutions Crédits",",, 10:31",+0:00,,3,2014,▲19
29,202,88,+10:50,,80.0,Bárta Jan,88,Team NetApp – Endura,10:50 10:50,+0:19,,3,2014,▼8
25,104,89,+11:14,,92.0,Degenkolb John,89,Team Giant - Shimano,11:14 11:14,+0:43,,3,2014,▲3
34,165,90,+11:36,,86.0,Rast Grégory,90,Trek Factory Racing,11:36 11:36,+1:05,,3,2014,▼4
29,75,91,+11:36,,87.0,Martin Tony,91,Omega Pharma - Quick-Step,",, 11:36",+1:05,,3,2014,▼4
31,49,92,+11:36,,82.0,Westra Lieuwe,92,Astana Pro Team,",, 11:36",+1:05,,3,2014,▼10
32,144,93,+11:36,,91.0,Moinard Amaël,93,BMC Racing Team,",, 11:36",+1:05,,3,2014,▼2
35,118,94,+11:36,,85.0,Serpa José Rodolfo,94,Lampre - Merida,",, 11:36",+1:05,,3,2014,▼9
27,55,95,+11:36,,99.0,Koren Kristijan,95,Cannondale,",, 11:36",+1:05,,3,2014,▲4
31,128,96,+11:36,,94.0,Roy Jérémy,96,FDJ.fr,",, 11:36",+1:05,,3,2014,▼2
34,17,97,+11:36,,95.0,Plaza Rubén,97,Movistar Team,",, 11:36",+1:05,,3,2014,▼2
31,63,98,+11:36,,101.0,Clement Stef,98,Belkin-Pro Cycling Team,",, 11:36",+1:05,,3,2014,▲3
