Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
25.0,127.0,49,+0:48,,51,Sprick Matthieu,49,Bouygues Telecom,",, 0:48",+0:00,,1,2007,▲2
29.0,27.0,50,+0:48,,52,Kirchen Kim,50,T-Mobile Team,",, 0:48",+0:00,,1,2007,▲2
35.0,38.0,51,+0:48,,53,Voigt Jens,51,CSC ProTeam,",, 0:48",+0:00,,1,2007,▲2
25.0,77.0,52,+0:48,,54,Pérez Rubén,52,Euskaltel - Euskadi,",, 0:48",+0:00,,1,2007,▲2
36.0,61.0,53,+0:49,,55,Moreau Christophe,53,AG2R Prévoyance,0:49 0:49,+0:00,,1,2007,▲2
35.0,46.0,54,+0:49,,147,McEwen Robbie,54,Predictor - Lotto,",, 0:49",-0:20,,1,2007,▲93
34.0,137.0,55,+0:49,,56,Jalabert Nicolas,55,Agritubel,",, 0:49",+0:00,,1,2007,▲1
27.0,145.0,56,+0:49,,57,Nuyens Nick,56,"Cofidis, le Crédit par Téléphone",",, 0:49",+0:00,,1,2007,▲1
31.0,174.0,57,+0:49,,58,Garate Juan Manuel,57,Quickstep - Innergetic,",, 0:49",+0:00,,1,2007,▲1
37.0,181.0,58,+0:50,,59,Zabel Erik,58,Milram,0:50 0:50,+0:00,,1,2007,▲1
24.0,96.0,59,+0:50,,60,Krauß Sven,59,Gerolsteiner,",, 0:50",+0:00,,1,2007,▲1
30.0,216.0,60,+0:51,,61,Hunter Robert,60,Barloworld,0:51 0:51,+0:00,,1,2007,▲1
28.0,161.0,61,+0:51,,62,Casar Sandy,61,Française des Jeux,",, 0:51",+0:00,,1,2007,▲1
29.0,45.0,62,+0:51,,63,Hoste Leif,62,Predictor - Lotto,",, 0:51",+0:00,,1,2007,▲1
33.0,84.0,63,+0:51,,64,Bruseghin Marzio,63,Lampre-Fondital,",, 0:51",+0:00,,1,2007,▲1
28.0,129.0,64,+0:52,,65,Voeckler Thomas,64,Bouygues Telecom,0:52 0:52,+0:00,,1,2007,▲1
28.0,16.0,65,+0:52,,66,Pérez Francisco,65,Caisse d'Epargne,",, 0:52",+0:00,,1,2007,▲1
26.0,48.0,66,+0:52,,67,Vansummeren Johan,66,Predictor - Lotto,",, 0:52",+0:00,,1,2007,▲1
32.0,26.0,67,+0:53,,69,Grabsch Bert,67,T-Mobile Team,0:53 0:53,+0:00,,1,2007,▲2
35.0,44.0,68,+0:53,,70,Horner Chris,68,Predictor - Lotto,",, 0:53",+0:00,,1,2007,▲2
28.0,116.0,69,+0:53,,71,Noval Benjamin,69,Discovery Channel,",, 0:53",+0:00,,1,2007,▲2
36.0,179.0,70,+0:53,,72,Vasseur Cédric,70,Quickstep - Innergetic,",, 0:53",+0:00,,1,2007,▲2
28.0,65.0,71,+0:53,,73,Elmiger Martin,71,AG2R Prévoyance,",, 0:53",+0:00,,1,2007,▲2
31.0,37.0,72,+0:53,,74,Vande Velde Christian,72,CSC ProTeam,",, 0:53",+0:00,,1,2007,▲2
27.0,98.0,73,+0:53,,75,Wegmann Fabian,73,Gerolsteiner,",, 0:53",+0:00,,1,2007,▲2
32.0,53.0,74,+0:54,,76,de Groot Bram,74,Rabobank ProTeam,0:54 0:54,+0:00,,1,2007,▲2
29.0,139.0,75,+0:54,,77,Vogondy Nicolas,75,Agritubel,",, 0:54",+0:00,,1,2007,▲2
26.0,29.0,76,+0:54,,78,Sinkewitz Patrik,76,T-Mobile Team,",, 0:54",+0:00,,1,2007,▲2
28.0,79.0,77,+0:54,,79,Verdugo Gorka,77,Euskaltel - Euskadi,",, 0:54",+0:00,,1,2007,▲2
30.0,88.0,78,+0:54,,80,Valjavec Tadej,78,Lampre-Fondital,",, 0:54",+0:00,,1,2007,▲2
34.0,28.0,79,+0:54,,81,Merckx Axel,79,T-Mobile Team,",, 0:54",+0:00,,1,2007,▲2
32.0,194.0,80,+0:55,,82,Ivanov Serguei,80,Astana,0:55 0:55,+0:00,,1,2007,▲2
27.0,159.0,81,+0:55,,83,Willems Frederik,81,Liquigas,",, 0:55",+0:00,,1,2007,▲2
26.0,24.0,82,+0:55,,84,Eisel Bernhard,82,T-Mobile Team,",, 0:55",+0:00,,1,2007,▲2
33.0,107.0,83,+0:55,,85,Halgand Patrice,83,Crédit Agricole,",, 0:55",+0:00,,1,2007,▲2
27.0,81.0,84,+0:55,,86,Ballan Alessandro,84,Lampre-Fondital,",, 0:55",+0:00,,1,2007,▲2
31.0,56.0,85,+0:55,,87,Freire Óscar,85,Rabobank ProTeam,",, 0:55",+0:00,,1,2007,▲2
34.0,13.0,86,+0:55,,88,Garcia José Vicente,86,Caisse d'Epargne,",, 0:55",+0:00,,1,2007,▲2
28.0,202.0,87,+0:55,,89,Camaño Iker,87,Saunier Duval,",, 0:55",+0:00,,1,2007,▲2
29.0,158.0,88,+0:56,,90,Wegelius Charles,88,Liquigas,0:56 0:56,+0:00,,1,2007,▲2
32.0,31.0,89,+0:56,,91,Sastre Carlos,89,CSC ProTeam,",, 0:56",+0:00,,1,2007,▲2
26.0,152.0,90,+0:56,,92,Albasini Michael,90,Liquigas,",, 0:56",+0:00,,1,2007,▲2
33.0,178.0,91,+0:56,,93,Tosatto Matteo,91,Quickstep - Innergetic,",, 0:56",+0:00,,1,2007,▲2
27.0,36.0,92,+0:57,,94,Schleck Fränk,92,CSC ProTeam,0:57 0:57,+0:00,,1,2007,▲2
30.0,71.0,93,+0:57,,95,Zubeldia Haimar,93,Euskaltel - Euskadi,",, 0:57",+0:00,,1,2007,▲2
32.0,43.0,94,+0:57,,96,Cioni Dario David,94,Predictor - Lotto,",, 0:57",+0:00,,1,2007,▲2
27.0,123.0,95,+0:57,,97,Florencio Xavier,95,Bouygues Telecom,",, 0:57",+0:00,,1,2007,▲2
23.0,197.0,96,+0:57,,98,Navarro Daniel,96,Astana,",, 0:57",+0:00,,1,2007,▲2
25.0,128.0,97,+0:58,,99,Tschopp Johann,97,Bouygues Telecom,0:58 0:58,+0:00,,1,2007,▲2
29.0,55.0,98,+0:58,,100,Flecha Juan Antonio,98,Rabobank ProTeam,",, 0:58",+0:00,,1,2007,▲2
28.0,177.0,99,+0:58,,101,Tankink Bram,99,Quickstep - Innergetic,",, 0:58",+0:00,,1,2007,▲2
28.0,155.0,100,+0:58,,102,Fischer Murilo Antonio,100,Liquigas,",, 0:58",+0:00,,1,2007,▲2
32.0,32.0,101,+0:58,,103,Arvesen Kurt-Asle,101,CSC ProTeam,",, 0:58",+0:00,,1,2007,▲2
26.0,133.0,102,+1:00,,105,Dueñas Moisés,102,Agritubel,1:00 1:00,+0:00,,1,2007,▲3
31.0,146.0,103,+1:00,,104,Parra Iván Ramiro,103,"Cofidis, le Crédit par Téléphone",",, 1:00",+0:00,,1,2007,▲1
26.0,185.0,104,+1:00,,106,Knees Christian,104,Milram,",, 1:00",+0:00,,1,2007,▲2
23.0,94.0,105,+1:00,,107,Haussler Heinrich,105,Gerolsteiner,",, 1:00",+0:00,,1,2007,▲2
29.0,207.0,106,+1:00,,108,Mayo Iban,106,Saunier Duval,",, 1:00",+0:00,,1,2007,▲2
29.0,92.0,107,+1:00,,109,Förster Robert,107,Gerolsteiner,",, 1:00",+0:00,,1,2007,▲2
38.0,34.0,108,+1:00,,110,Cuesta Iñigo,108,CSC ProTeam,",, 1:00",+0:00,,1,2007,▲2
32.0,105.0,109,+1:01,,111,Dean Julian,109,Crédit Agricole,1:01 1:01,+0:00,,1,2007,▲2
31.0,57.0,110,+1:01,,112,Niermann Grischa,110,Rabobank ProTeam,",, 1:01",+0:00,,1,2007,▲2
36.0,62.0,111,+1:01,,113,Arrieta José Luis,111,AG2R Prévoyance,",, 1:01",+0:00,,1,2007,▲2
30.0,106.0,112,+1:01,,114,Fofonov Dmitriy,112,Crédit Agricole,",, 1:01",+0:00,,1,2007,▲2
30.0,154.0,113,+1:01,,115,Carlström Kjell,113,Liquigas,",, 1:01",+0:00,,1,2007,▲2
37.0,68.0,114,+1:02,,116,Goubert Stéphane,114,AG2R Prévoyance,1:02 1:02,+0:00,,1,2007,▲2
24.0,72.0,115,+1:02,,117,Antón Igor,115,Euskaltel - Euskadi,",, 1:02",+0:00,,1,2007,▲2
35.0,52.0,117*,+1:02,,119*,Boogerd Michael,117*,Rabobank ProTeam,",, 1:02",+0:00,,1,2007,-
36.0,153.0,117,+1:02,,119,Beltrán Manuel,117,Liquigas,",, 1:02",+0:00,,1,2007,▲2
28.0,121.0,118,+1:03,,120,Fédrigo Pierrick,118,Bouygues Telecom,1:03 1:03,+0:00,,1,2007,▲2
24.0,219.0,119,+1:03,,121,Soler Juan Mauricio,119,Barloworld,",, 1:03",+0:00,,1,2007,▲2
31.0,87.0,120,+1:03,,122,Righi Daniele,120,Lampre-Fondital,",, 1:03",+0:00,,1,2007,▲2
24.0,162.0,121,+1:03,,125,Chavanel Sébastien,121,Française des Jeux,",, 1:03",+0:00,,1,2007,▲4
31.0,166.0,122,+1:03,,124,Jégou Lilian,122,Française des Jeux,",, 1:03",+0:00,,1,2007,▲2
30.0,83.0,123,+1:04,,126,Bossoni Paolo,123,Lampre-Fondital,1:04 1:04,+0:00,,1,2007,▲3
24.0,22.0,124,+1:04,,127,Burghardt Marcus,124,T-Mobile Team,",, 1:04",+0:00,,1,2007,▲3
27.0,132.0,125,+1:04,,145,Bichot Freddy,125,Agritubel,",, 1:04",-0:04,,1,2007,▲20
26.0,176.0,126,+1:04,,128,Steegmans Gert,126,Quickstep - Innergetic,",, 1:04",+0:00,,1,2007,▲2
32.0,203.0,127,+1:04,,129,Cañada David,127,Saunier Duval,",, 1:04",+0:00,,1,2007,▲2
33.0,47.0,128,+1:05,,130,Rodriguez Fred,128,Predictor - Lotto,1:05 1:05,+0:00,,1,2007,▲2
22.0,167.0,129,+1:05,,131,Ladagnous Matthieu,129,Française des Jeux,",, 1:05",+0:00,,1,2007,▲2
25.0,189.0,130,+1:05,,132,Sieberg Marcel,130,Milram,",, 1:05",+0:00,,1,2007,▲2
28.0,63.0,131,+1:06,,133,Calzati Sylvain,131,AG2R Prévoyance,1:06 1:06,+0:00,,1,2007,▲2
34.0,183.0,132,+1:06,,134,Grabsch Ralf,132,Milram,",, 1:06",+0:00,,1,2007,▲2
27.0,198.0,133,+1:06,,135,Rast Grégory,133,Astana,",, 1:06",+0:00,,1,2007,▲2
32.0,42.0,134,+1:06,,136,Aerts Mario,134,Predictor - Lotto,",, 1:06",+0:00,,1,2007,▲2
27.0,67.0,135,+1:06,,137,Gerrans Simon,135,AG2R Prévoyance,",, 1:06",+0:00,,1,2007,▲2
27.0,126.0,136,+1:06,,138,Pineau Jérôme,136,Bouygues Telecom,",, 1:06",+0:00,,1,2007,▲2
29.0,131.0,137,+1:06,,139,Mercado Juan Miguel,137,Agritubel,",, 1:06",+0:00,,1,2007,▲2
32.0,103.0,138,+1:06,,140,Botcharov Alexandre,138,Crédit Agricole,",, 1:06",+0:00,,1,2007,▲2
30.0,19.0,139,+1:07,,141,Zandio Xabier,139,Caisse d'Epargne,1:07 1:07,+0:00,,1,2007,▲2
26.0,109.0,140,+1:07,,142,Le Mével Christophe,140,Crédit Agricole,",, 1:07",+0:00,,1,2007,▲2
30.0,76.0,141,+1:08,,143,Landaluze Iñigo,141,Euskaltel - Euskadi,1:08 1:08,+0:00,,1,2007,▲2
32.0,64.0,142,+1:08,,144,Dessel Cyril,142,AG2R Prévoyance,",, 1:08",+0:00,,1,2007,▲2
24.0,78.0,143,+1:08,,146,Txurruka Amets,143,Euskaltel - Euskadi,",, 1:08",+0:00,,1,2007,▲3
29.0,182.0,144,+1:09,,148,Cortinovis Alessandro,144,Milram,1:09 1:09,+0:00,,1,2007,▲4
25.0,209.0,145,+1:10,,150,Ventoso Francisco José,145,Saunier Duval,1:10 1:10,+0:00,,1,2007,▲5
33.0,173.0,146,+1:10,,151,de Jongh Steven,146,Quickstep - Innergetic,",, 1:10",+0:00,,1,2007,▲5
26.0,59.0,147,+1:10,,152,Weening Pieter,147,Rabobank ProTeam,",, 1:10",+0:00,,1,2007,▲5
27.0,124.0,148,+1:10,,153,Geslin Anthony,148,Bouygues Telecom,",, 1:10",+0:00,,1,2007,▲5
37.0,188.0,149,+1:10,,154,Poitschke Enrico,149,Milram,",, 1:10",+0:00,,1,2007,▲5
33.0,108.0,150,+1:12,,155,Hinault Sébastien,150,Crédit Agricole,1:12 1:12,+0:00,,1,2007,▲5
31.0,89.0,151,+1:12,,157,Vila Francisco Javier,151,Lampre-Fondital,",, 1:12",+0:00,,1,2007,▲6
28.0,17.0,152,+1:12,,156,Portal Nicolas,152,Caisse d'Epargne,",, 1:12",+0:00,,1,2007,▲4
21.0,163.0,153,+1:13,,158,Delage Mickaël,153,Française des Jeux,1:13 1:13,+0:00,,1,2007,▲5
28.0,147.0,154,+1:13,,159,Scheirlinckx Staf,154,"Cofidis, le Crédit par Téléphone",",, 1:13",+0:00,,1,2007,▲5
21.0,164.0,155,+1:13,,160,Di Grégorio Rémy,155,Française des Jeux,",, 1:13",+0:00,,1,2007,▲5
23.0,134.0,156,+1:14,,161,Feillu Romain,156,Agritubel,1:14 1:14,+0:00,,1,2007,▲5
26.0,143.0,157,+1:14,,162,Lequatre Geoffroy,157,"Cofidis, le Crédit par Téléphone",",, 1:14",+0:00,,1,2007,▲5
33.0,138.0,158,+1:15,,163,Salmon Benoît,158,Agritubel,1:15 1:15,+0:00,,1,2007,▲5
30.0,75.0,159,+1:16,,164,Isasi Iñaki,159,Euskaltel - Euskadi,1:16 1:16,+0:00,,1,2007,▲5
33.0,58.0,160,+1:16,,165,Rasmussen Michael,160,Rabobank ProTeam,",, 1:16",+0:00,,1,2007,▲5
25.0,74.0,161,+1:16,,166,Azanza Jorge,161,Euskaltel - Euskadi,",, 1:16",+0:00,,1,2007,▲5
34.0,212.0,162,+1:18,,167,Cárdenas Félix Rafael,162,Barloworld,1:18 1:18,+0:00,,1,2007,▲5
28.0,66.0,163,+1:18,,168,Gadret John,163,AG2R Prévoyance,",, 1:18",+0:00,,1,2007,▲5
32.0,69.0,164,+1:18,,169,Turpin Ludovic,164,AG2R Prévoyance,",, 1:18",+0:00,,1,2007,▲5
27.0,12.0,165,+1:18,,170,Arroyo David,165,Caisse d'Epargne,",, 1:18",+0:00,,1,2007,▲5
28.0,104.0,166,+1:19,,171,Charteau Anthony,166,Crédit Agricole,1:19 1:19,+0:00,,1,2007,▲5
26.0,204.0,167,+1:19,,172,Cobo Juan José,167,Saunier Duval,",, 1:19",+0:00,,1,2007,▲5
24.0,85.0,168,+1:19,,174,Corioni Claudio,168,Lampre-Fondital,",, 1:19",+0:00,,1,2007,▲6
25.0,211.0,169,+1:20,,175,Efimkin Alexander,169,Barloworld,1:20 1:20,+0:00,,1,2007,▲6
28.0,213.0,170,+1:20,,176,Cheula Giampaolo,170,Barloworld,",, 1:20",+0:00,,1,2007,▲6
33.0,208.0,171,+1:21,,177,Rinero Christophe,171,Saunier Duval,1:21 1:21,+0:00,,1,2007,▲6
33.0,35.0,172,+1:23,,178,O'Grady Stuart,172,CSC ProTeam,1:23 1:23,+0:00,,1,2007,▲6
33.0,99.0,173,+1:25,,179,Wrolich Peter,173,Gerolsteiner,1:25 1:25,+0:00,,1,2007,▲6
26.0,217.0,174,+1:26,,180,Longo Borghini Paolo,174,Barloworld,1:26 1:26,+0:00,,1,2007,▲6
26.0,205.0,175,+1:26,,181,de la Fuente David,175,Saunier Duval,",, 1:26",+0:00,,1,2007,▲6
31.0,187.0,176,+1:27,,182,Ongarato Alberto,176,Milram,1:27 1:27,+0:00,,1,2007,▲6
24.0,218.0,177,+1:27,,183,Siutsou Kanstantsin,177,Barloworld,",, 1:27",+0:00,,1,2007,▲6
31.0,214.0,178,+1:30,,185,Degano Enrico,178,Barloworld,1:30 1:30,+0:00,,1,2007,▲7
26.0,86.0,179,+1:33,,187,Napolitano Danilo,179,Lampre-Fondital,1:33 1:33,+0:00,,1,2007,▲8
28.0,206.0,180,+1:51,,188,Lobato Rubén,180,Saunier Duval,1:51 1:51,+0:00,,1,2007,▲8
27.0,186.0,181,+2:15,,41,Lancaster Brett,181,Milram,2:15 2:15,+1:29,,1,2007,▼140
28.0,39.0,182,+2:59,,11,Zabriskie David,182,CSC ProTeam,2:59 2:59,+2:27,,1,2007,▼171
35.0,49.0,183,+3:04,,186,Vansevenant Wim,183,Predictor - Lotto,3:04 3:04,+1:32,,1,2007,▲3
22.0,23.0,184,+3:37,,68,Cavendish Mark,184,T-Mobile Team,3:37 3:37,+2:45,,1,2007,▼116
32.0,142.0,185,+3:54,,149,Augé Stéphane,185,"Cofidis, le Crédit par Téléphone",3:54 3:54,+2:45,,1,2007,▼36
27.0,136.0,186,+4:15,,184,Hervé Cédric,186,Agritubel,4:15 4:15,+2:45,,1,2007,▼2
27.0,156.0,187,+8:41,,123,Kuschynski Aleksandr,187,Liquigas,8:41 8:41,+7:38,,1,2007,▼64
26.0,33.0,1,+0:00,,1,Cancellara Fabian,1,CSC ProTeam,8:36:13 8:36:13,+0:00,,2,2007,-
32.0,196.0,2,+0:13,,2,Klöden Andreas,2,Astana,0:13 0:13,+0:00,,2,2007,-
30.0,201.0,3,+0:21,,3,Millar David,3,Saunier Duval,0:21 0:21,+0:00,,2,2007,-
34.0,114.0,4,+0:23,,4,Hincapie George,4,Discovery Channel,0:23 0:23,+0:00,,2,2007,-
27.0,149.0,5,+0:23,,5,Wiggins Bradley,5,"Cofidis, le Crédit par Téléphone",",, 0:23",+0:00,,2,2007,-
25.0,113.0,6,+0:25,,6,Gusev Vladimir,6,Discovery Channel,0:25 0:25,+0:00,,2,2007,-
26.0,171.0,7,+0:26,,23,Boonen Tom,7,Quickstep - Innergetic,0:26 0:26,-0:12,,2,2007,▲16
26.0,15.0,8,+0:26,,7,Karpets Vladimir,8,Caisse d'Epargne,",, 0:26",+0:00,,2,2007,▼1
29.0,101.0,9,+0:29,,8,Hushovd Thor,9,Crédit Agricole,0:29 0:29,+0:00,,2,2007,▼1
33.0,191.0,10,+0:30,,9,Vinokourov Alexandre,10,Astana,0:30 0:30,+0:00,,2,2007,▼1
22.0,54.0,11,+0:31,,10,Dekker Thomas,11,Rabobank ProTeam,0:31 0:31,+0:00,,2,2007,▼1
27.0,157.0,12,+0:32,,11,Quinziato Manuel,12,Liquigas,0:32 0:32,+0:00,,2,2007,▼1
25.0,169.0,13,+0:32,,12,Vaugrenard Benoît,13,Française des Jeux,",, 0:32",+0:00,,2,2007,▼1
28.0,14.0,14,+0:33,,13,Gutiérrez José Iván,14,Caisse d'Epargne,0:33 0:33,+0:00,,2,2007,▼1
23.0,184.0,15,+0:33,,14,Grivko Andrey,15,Milram,",, 0:33",+0:00,,2,2007,▼1
27.0,73.0,16,+0:33,,15,Astarloza Mikel,16,Euskaltel - Euskadi,",, 0:33",+0:00,,2,2007,▼1
25.0,151.0,17,+0:35,,30,Pozzato Filippo,17,Liquigas,0:35 0:35,-0:08,,2,2007,▲13
24.0,112.0,18,+0:35,,16,Contador Alberto,18,Discovery Channel,",, 0:35",+0:00,,2,2007,▼2
27.0,195.0,19,+0:35,,17,Kashechkin Andrey,19,Astana,",, 0:35",+0:00,,2,2007,▼2
30.0,41.0,20,+0:36,,18,Evans Cadel,20,Predictor - Lotto,0:36 0:36,+0:00,,2,2007,▼2
25.0,102.0,21,+0:36,,19,Bonnet William,21,Crédit Agricole,",, 0:36",+0:00,,2,2007,▼2
25.0,77.0,22,+0:36,,52,Pérez Rubén,22,Euskaltel - Euskadi,",, 0:36",-0:12,,2,2007,▲30
28.0,141.0,23,+0:36,,20,Chavanel Sylvain,23,"Cofidis, le Crédit par Téléphone",",, 0:36",+0:00,,2,2007,▼3
27.0,21.0,24,+0:37,,21,Rogers Michael,24,T-Mobile Team,0:37 0:37,+0:00,,2,2007,▼3
29.0,11.0,25,+0:37,,22,Pereiro Óscar,25,Caisse d'Epargne,",, 0:37",+0:00,,2,2007,▼3
24.0,25.0,26,+0:38,,24,Gerdemann Linus,26,T-Mobile Team,0:38 0:38,+0:00,,2,2007,▼2
34.0,199.0,27,+0:38,,25,Savoldelli Paolo,27,Astana,",, 0:38",+0:00,,2,2007,▼2
25.0,175.0,28,+0:39,,26,Rosseler Sébastien,28,Quickstep - Innergetic,0:39 0:39,+0:00,,2,2007,▼2
32.0,148.0,29,+0:39,,27,Verbrugghe Rik,29,"Cofidis, le Crédit par Téléphone",",, 0:39",+0:00,,2,2007,▼2
33.0,111.0,30*,+0:40,,28*,Leipheimer Levi,30*,Discovery Channel,0:40 0:40,+0:00,,2,2007,-
29.0,51.0,30,+0:40,,28,Menchov Denis,30,Rabobank ProTeam,",, 0:40",+0:00,,2,2007,▼2
25.0,119.0,31,+0:42,,29,Vaitkus Tomas,31,Discovery Channel,0:42 0:42,+0:00,,2,2007,▼2
25.0,93.0,32,+0:43,,31,Fothen Markus,32,Gerolsteiner,0:43 0:43,+0:00,,2,2007,▼1
27.0,18.0,33,+0:43,,32,Valverde Alejandro,33,Caisse d'Epargne,",, 0:43",+0:00,,2,2007,▼1
26.0,82.0,34,+0:43,,33,Bennati Daniele,34,Lampre-Fondital,",, 0:43",+0:00,,2,2007,▼1
29.0,192.0,35,+0:43,,34,Colom Antonio,35,Astana,",, 0:43",+0:00,,2,2007,▼1
25.0,95.0,36,+0:44,,35,Kohl Bernhard,36,Gerolsteiner,0:44 0:44,+0:00,,2,2007,▼1
26.0,176.0,37,+0:44,,126,Steegmans Gert,37,Quickstep - Innergetic,",, 0:44",-0:20,,2,2007,▲89
27.0,117.0,38,+0:44,,36,Paulinho Sérgio Miguel,38,Discovery Channel,",, 0:44",+0:00,,2,2007,▼2
25.0,91.0,39,+0:45,,37,Schumacher Stefan,39,Gerolsteiner,0:45 0:45,+0:00,,2,2007,▼2
34.0,144.0,40,+0:45,,38,Moreni Cristian,40,"Cofidis, le Crédit par Téléphone",",, 0:45",+0:00,,2,2007,▼2
29.0,97.0,41,+0:45,,39,Scholz Ronny,41,Gerolsteiner,",, 0:45",+0:00,,2,2007,▼2
25.0,165.0,42,+0:46,,40,Gilbert Philippe,42,Française des Jeux,0:46 0:46,+0:00,,2,2007,▼2
31.0,125.0,43,+0:46,,41,Lefèvre Laurent,43,Bouygues Telecom,",, 0:46",+0:00,,2,2007,▼2
21.0,215.0,44,+0:47,,42,Thomas Geraint,44,Barloworld,0:47 0:47,+0:00,,2,2007,▼2
24.0,122.0,45,+0:47,,43,Clement Stef,45,Bouygues Telecom,",, 0:47",+0:00,,2,2007,▼2
26.0,172.0,46,+0:47,,44,Barredo Carlos,46,Quickstep - Innergetic,",, 0:47",+0:00,,2,2007,▼2
29.0,115.0,47,+0:47,,45,Martínez Egoi,47,Discovery Channel,",, 0:47",+0:00,,2,2007,▼2
26.0,193.0,48,+0:48,,46,Iglinskiy Maxim,48,Astana,0:48 0:48,+0:00,,2,2007,▼2
27.0,118.0,49,+0:48,,47,Popovych Yaroslav,49,Discovery Channel,",, 0:48",+0:00,,2,2007,▼2
23.0,168.0,50,+0:48,,48,Löfkvist Thomas,50,Française des Jeux,",, 0:48",+0:00,,2,2007,▼2
25.0,127.0,51,+0:48,,49,Sprick Matthieu,51,Bouygues Telecom,",, 0:48",+0:00,,2,2007,▼2
29.0,27.0,52,+0:48,,50,Kirchen Kim,52,T-Mobile Team,",, 0:48",+0:00,,2,2007,▼2
35.0,38.0,53,+0:48,,51,Voigt Jens,53,CSC ProTeam,",, 0:48",+0:00,,2,2007,▼2
36.0,61.0,54,+0:49,,53,Moreau Christophe,54,AG2R Prévoyance,0:49 0:49,+0:00,,2,2007,▼1
35.0,46.0,55,+0:49,,54,McEwen Robbie,55,Predictor - Lotto,",, 0:49",+0:00,,2,2007,▼1
34.0,137.0,56,+0:49,,55,Jalabert Nicolas,56,Agritubel,",, 0:49",+0:00,,2,2007,▼1
27.0,145.0,57,+0:49,,56,Nuyens Nick,57,"Cofidis, le Crédit par Téléphone",",, 0:49",+0:00,,2,2007,▼1
31.0,174.0,58,+0:49,,57,Garate Juan Manuel,58,Quickstep - Innergetic,",, 0:49",+0:00,,2,2007,▼1
37.0,181.0,59,+0:50,,58,Zabel Erik,59,Milram,0:50 0:50,+0:00,,2,2007,▼1
24.0,96.0,60,+0:50,,59,Krauß Sven,60,Gerolsteiner,",, 0:50",+0:00,,2,2007,▼1
30.0,216.0,61,+0:51,,60,Hunter Robert,61,Barloworld,0:51 0:51,+0:00,,2,2007,▼1
28.0,161.0,62,+0:51,,61,Casar Sandy,62,Française des Jeux,",, 0:51",+0:00,,2,2007,▼1
29.0,45.0,63,+0:51,,62,Hoste Leif,63,Predictor - Lotto,",, 0:51",+0:00,,2,2007,▼1
33.0,84.0,64,+0:51,,63,Bruseghin Marzio,64,Lampre-Fondital,",, 0:51",+0:00,,2,2007,▼1
28.0,129.0,65,+0:52,,64,Voeckler Thomas,65,Bouygues Telecom,0:52 0:52,+0:00,,2,2007,▼1
28.0,16.0,66,+0:52,,65,Pérez Francisco,66,Caisse d'Epargne,",, 0:52",+0:00,,2,2007,▼1
26.0,48.0,67,+0:52,,66,Vansummeren Johan,67,Predictor - Lotto,",, 0:52",+0:00,,2,2007,▼1
32.0,26.0,68,+0:53,,67,Grabsch Bert,68,T-Mobile Team,0:53 0:53,+0:00,,2,2007,▼1
35.0,44.0,69,+0:53,,68,Horner Chris,69,Predictor - Lotto,",, 0:53",+0:00,,2,2007,▼1
28.0,116.0,70,+0:53,,69,Noval Benjamin,70,Discovery Channel,",, 0:53",+0:00,,2,2007,▼1
36.0,179.0,71,+0:53,,70,Vasseur Cédric,71,Quickstep - Innergetic,",, 0:53",+0:00,,2,2007,▼1
28.0,65.0,72,+0:53,,71,Elmiger Martin,72,AG2R Prévoyance,",, 0:53",+0:00,,2,2007,▼1
31.0,37.0,73,+0:53,,72,Vande Velde Christian,73,CSC ProTeam,",, 0:53",+0:00,,2,2007,▼1
27.0,98.0,74,+0:53,,73,Wegmann Fabian,74,Gerolsteiner,",, 0:53",+0:00,,2,2007,▼1
32.0,53.0,75,+0:54,,74,de Groot Bram,75,Rabobank ProTeam,0:54 0:54,+0:00,,2,2007,▼1
29.0,139.0,76,+0:54,,75,Vogondy Nicolas,76,Agritubel,",, 0:54",+0:00,,2,2007,▼1
26.0,29.0,77,+0:54,,76,Sinkewitz Patrik,77,T-Mobile Team,",, 0:54",+0:00,,2,2007,▼1
28.0,79.0,78,+0:54,,77,Verdugo Gorka,78,Euskaltel - Euskadi,",, 0:54",+0:00,,2,2007,▼1
30.0,88.0,79,+0:54,,78,Valjavec Tadej,79,Lampre-Fondital,",, 0:54",+0:00,,2,2007,▼1
34.0,28.0,80,+0:54,,79,Merckx Axel,80,T-Mobile Team,",, 0:54",+0:00,,2,2007,▼1
32.0,194.0,81,+0:55,,80,Ivanov Serguei,81,Astana,0:55 0:55,+0:00,,2,2007,▼1
27.0,159.0,82,+0:55,,81,Willems Frederik,82,Liquigas,",, 0:55",+0:00,,2,2007,▼1
26.0,24.0,83,+0:55,,82,Eisel Bernhard,83,T-Mobile Team,",, 0:55",+0:00,,2,2007,▼1
33.0,107.0,84,+0:55,,83,Halgand Patrice,84,Crédit Agricole,",, 0:55",+0:00,,2,2007,▼1
27.0,81.0,85,+0:55,,84,Ballan Alessandro,85,Lampre-Fondital,",, 0:55",+0:00,,2,2007,▼1
31.0,56.0,86,+0:55,,85,Freire Óscar,86,Rabobank ProTeam,",, 0:55",+0:00,,2,2007,▼1
34.0,13.0,87,+0:55,,86,Garcia José Vicente,87,Caisse d'Epargne,",, 0:55",+0:00,,2,2007,▼1
28.0,202.0,88,+0:55,,87,Camaño Iker,88,Saunier Duval,",, 0:55",+0:00,,2,2007,▼1
