Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
23,26,16.0,80.0,Lutsenko Alexey,80,Astana Pro Team,,-,19,2016
33,48,15.0,81.0,Pozzovivo Domenico,81,AG2R La Mondiale,,-,19,2016
32,198,15.0,82.0,Mat\xe9 Luis \xc1ngel,82,"Cofidis, Solutions Cr\xe9dits",,-,19,2016
27,19,15.0,83.0,Oliveira Nelson,83,Movistar Team,,-,19,2016
33,128,15.0,84.0,Roy J\xe9r\xe9my,84,FDJ,,-,19,2016
32,55,15.0,85.0,Martens Paul,85,Team LottoNL-Jumbo,,-,19,2016
36,63,15.0,86.0,Irizar Markel,86,Trek - Segafredo,,-,19,2016
25,51,14.0,88.0,Kelderman Wilco,87,Team LottoNL-Jumbo,,\u25b21,19,2016
27,13,14.0,90.0,Anacona Winner,88,Movistar Team,,\u25b22,19,2016
31,218,14.0,89.0,S\xf8rensen Chris Anker,89,Fortuneo - Vital Concept,,-,19,2016
37,74,13.0,91.0,Elmiger Martin,90,IAM Cycling,,\u25b21,19,2016
26,213,13.0,92.0,Delaplace Anthony,91,Fortuneo - Vital Concept,,\u25b21,19,2016
29,217,13.0,93.0,Perichon Pierre-Luc,92,Fortuneo - Vital Concept,,\u25b21,19,2016
23,47,13.0,94.0,Gougeard Alexis,93,AG2R La Mondiale,,\u25b21,19,2016
27,88,12.0,95.0,Slagter Tom-Jelte,94,Cannondale-Drapac Pro Cycling Team,,\u25b21,19,2016
24,89,12.0,96.0,van Baarle Dylan,95,Cannondale-Drapac Pro Cycling Team,,\u25b21,19,2016
27,99,11.0,97.0,van Garderen Tejay,96,BMC Racing Team,,\u25b21,19,2016
34,145,11.0,98.0,Losada Alberto,97,Team Katusha,,\u25b21,19,2016
28,46,11.0,100.0,Gautier Cyril,98,AG2R La Mondiale,,\u25b22,19,2016
30,115,11.0,99.0,Geschke Simon,99,Team Giant - Alpecin,,-,19,2016
26,4,10.0,113.0,Landa Mikel,100,Team Sky,,\u25b213,19,2016
24,39,10.0,101.0,Valgren Michael,101,Tinkoff,,-,19,2016
24,111,9.0,106.0,Barguil Warren,102,Team Giant - Alpecin,,\u25b24,19,2016
26,52,9.0,102.0,Bennett George,103,Team LottoNL-Jumbo,,\u25bc1,19,2016
42,38,9.0,103.0,Tosatto Matteo,104,Tinkoff,,\u25bc1,19,2016
31,219,8.0,104.0,Vachon Florian,105,Fortuneo - Vital Concept,,\u25bc1,19,2016
24,173,8.0,105.0,Duchesne Antoine,106,Direct Energie,,\u25bc1,19,2016
32,28,7.0,107.0,Sanchez Luis Leon,107,Astana Pro Team,,-,19,2016
24,159,7.0,108.0,Polanc Jan,108,Lampre - Merida,,-,19,2016
35,118,7.0,,ten Dam Laurens,109,Team Giant - Alpecin,,-,19,2016
28,194,7.0,109.0,Edet Nicolas,110,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,19,2016
33,197,7.0,110.0,Lemoine Cyril,111,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,19,2016
39,167,7.0,111.0,Henderson Gregory,112,Lotto Soudal,,\u25bc1,19,2016
28,142,7.0,112.0,Guarnieri Jacopo,113,Team Katusha,,\u25bc1,19,2016
33,93,6.0,,Burghardt Marcus,114,BMC Racing Team,,-,19,2016
27,106,6.0,114.0,Janse van Rensburg Reinardt,115,Team Dimension Data,,\u25bc1,19,2016
29,8,6.0,115.0,Stannard Ian,116,Team Sky,,\u25bc1,19,2016
36,162,6.0,116.0,Bak Lars Ytting,117,Lotto Soudal,,\u25bc1,19,2016
39,69,5.0,117.0,Zubeldia Haimar,118,Trek - Segafredo,,\u25bc1,19,2016
24,137,5.0,118.0,Konrad Patrick,119,Bora - Argon 18,,\u25bc1,19,2016
24,188,5.0,119.0,Vakoc Petr,120,Etixx - Quick Step,,\u25bc1,19,2016
25,135,5.0,120.0,Bennett Sam,121,Bora - Argon 18,,\u25bc1,19,2016
34,96,4.0,,Moinard Ama\xebl,122,BMC Racing Team,,-,19,2016
24,83,4.0,121.0,Craddock Lawson,123,Cannondale-Drapac Pro Cycling Team,,\u25bc2,19,2016
36,112,4.0,122.0,Curvers Roy,124,Team Giant - Alpecin,,\u25bc2,19,2016
28,87,4.0,123.0,Navardauskas Ramunas,125,Cannondale-Drapac Pro Cycling Team,,\u25bc2,19,2016
35,105,4.0,124.0,Eisel Bernhard,126,Team Dimension Data,,\u25bc2,19,2016
30,42,3.0,125.0,Bakelants Jan,127,AG2R La Mondiale,,\u25bc2,19,2016
25,176,3.0,126.0,Petit Adrien,128,Direct Energie,,\u25bc2,19,2016
28,2,2.0,127.0,Henao Sergio Luis,129,Team Sky,,\u25bc2,19,2016
24,156,2.0,128.0,Grmay Tsgabu,130,Lampre - Merida,,\u25bc2,19,2016
32,14,2.0,129.0,Erviti Imanol,131,Movistar Team,,\u25bc2,19,2016
38,204,2.0,130.0,Hayman Mathew,132,ORICA-BikeExchange,,\u25bc2,19,2016
26,189,2.0,131.0,Vermote Julien,133,Etixx - Quick Step,,\u25bc2,19,2016
26,7,2.0,132.0,Rowe Luke,134,Team Sky,,\u25bc2,19,2016
29,35,1.0,,Ki\u0161erlovski Robert,135,Tinkoff,,-,19,2016
25,102,1.0,134.0,Berhane Natnael,136,Team Dimension Data,,\u25bc2,19,2016
35,174,1.0,135.0,Gene Yohann,137,Direct Energie,,\u25bc2,19,2016
26,32,440.0,1.0,Sagan Peter,1,Tinkoff,,-,20,2016
28,181,228.0,2.0,Kittel Marcel,2,Etixx - Quick Step,,-,20,2016
25,207,183.0,3.0,Matthews Michael,3,ORICA-BikeExchange,,-,20,2016
24,171,156.0,4.0,Coquard Bryan,4,Direct Energie,,-,20,2016
29,144,152.0,5.0,Kristoff Alexander,5,Team Katusha,,-,20,2016
29,163,150.0,7.0,De Gendt Thomas,6,Lotto Soudal,,\u25b21,20,2016
31,98,136.0,6.0,Van Avermaet Greg,7,BMC Racing Team,,\u25bc1,20,2016
31,1,131.0,8.0,Froome Christopher,8,Team Sky,,-,20,2016
34,161,128.0,9.0,Greipel Andr\xe9,9,Lotto Soudal,,-,20,2016
26,37,120.0,10.0,Majka Rafa\u0142,10,Tinkoff,,-,20,2016
24,182,97.0,12.0,Alaphilippe Julian,11,Etixx - Quick Step,,\u25b21,20,2016
33,72,89.0,11.0,Clement Stef,12,IAM Cycling,,\u25bc1,20,2016
32,107,77.0,13.0,Pauwels Serge,13,Team Dimension Data,,-,20,2016
35,104,74.0,14.0,Cummings Stephen,14,Team Dimension Data,,-,20,2016
27,79,73.0,22.0,Pantano Jarlinson,15,IAM Cycling,,\u25b27,20,2016
29,184,72.0,15.0,Martin Daniel,16,Etixx - Quick Step,,\u25bc1,20,2016
37,141,71.0,18.0,Rodr\xedguez Joaquim,17,Team Katusha,,\u25b21,20,2016
36,12,68.0,16.0,Valverde Alejandro,18,Movistar Team,,\u25bc2,20,2016
25,41,64.0,21.0,Bardet Romain,19,AG2R La Mondiale,,\u25b22,20,2016
23,196,64.0,17.0,Laporte Christophe,20,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,20,2016
22,75,62.0,19.0,Enger Sondre Holst,21,IAM Cycling,,\u25bc2,20,2016
29,103,59.0,20.0,Boasson Hagen Edvald,22,Team Dimension Data,,\u25bc2,20,2016
31,22,58.0,42.0,Nibali Vincenzo,23,Astana Pro Team,,\u25b219,20,2016
30,36,56.0,40.0,Kreuziger Roman,24,Tinkoff,,\u25b216,20,2016
29,151,55.0,46.0,Costa Rui,25,Lampre - Merida,,\u25b221,20,2016
31,205,52.0,23.0,Impey Daryl,26,ORICA-BikeExchange,,\u25bc3,20,2016
31,185,51.0,24.0,Martin Tony,27,Etixx - Quick Step,,\u25bc3,20,2016
24,216,51.0,25.0,McLay Daniel,28,Fortuneo - Vital Concept,,\u25bc3,20,2016
23,209,48.0,30.0,Yates Adam,29,ORICA-BikeExchange,,\u25b21,20,2016
33,186,48.0,26.0,Richeze Ariel Maximiliano,30,Etixx - Quick Step,,\u25bc4,20,2016
24,67,47.0,27.0,Stuyven Jasper,31,Trek - Segafredo,,\u25bc4,20,2016
27,113,47.0,28.0,Degenkolb John,32,Team Giant - Alpecin,,\u25bc4,20,2016
23,53,47.0,29.0,Groenewegen Dylan,33,Team LottoNL-Jumbo,,\u25bc4,20,2016
27,17,44.0,66.0,Izagirre Ion,34,Movistar Team,,\u25b232,20,2016
28,165,44.0,38.0,Gallopin Tony,35,Lotto Soudal,,\u25b23,20,2016
31,187,44.0,31.0,Sabatini Fabio,36,Etixx - Quick Step,,\u25bc5,20,2016
31,91,43.0,32.0,Porte Richie,37,BMC Racing Team,,\u25bc5,20,2016
35,44,43.0,33.0,Dumoulin Samuel,38,AG2R La Mondiale,,\u25bc5,20,2016
31,133,42.0,34.0,B\xe1rta Jan,39,Bora - Argon 18,,\u25bc5,20,2016
26,21,42.0,35.0,Aru Fabio,40,Astana Pro Team,,\u25bc5,20,2016
37,179,42.0,36.0,Voeckler Thomas,41,Direct Energie,,\u25bc5,20,2016
26,11,41.0,45.0,Quintana Nairo,42,Movistar Team,,\u25b23,20,2016
28,134,40.0,37.0,Benedetti Cesare,43,Bora - Argon 18,,\u25bc6,20,2016
28,84,39.0,39.0,Howes Alex,44,Cannondale-Drapac Pro Cycling Team,,\u25bc5,20,2016
28,49,37.0,41.0,Vuillermoz Alexis,45,AG2R La Mondiale,,\u25bc4,20,2016
35,136,37.0,43.0,Huzarski Bartosz,46,Bora - Argon 18,,\u25bc3,20,2016
37,172,37.0,44.0,Chavanel Sylvain,47,Direct Energie,,\u25bc3,20,2016
25,51,36.0,87.0,Kelderman Wilco,48,Team LottoNL-Jumbo,,\u25b239,20,2016
24,157,32.0,51.0,Meintjes Louis,49,Lampre - Merida,,\u25b22,20,2016
29,61,32.0,47.0,Mollema Bauke,50,Trek - Segafredo,,\u25bc3,20,2016
27,54,32.0,48.0,Lindeman Bert-Jan,51,Team LottoNL-Jumbo,,\u25bc3,20,2016
26,149,31.0,49.0,Zakarin Ilnur,52,Team Katusha,,\u25bc3,20,2016
27,57,31.0,50.0,Vanmarcke Sep,53,Team LottoNL-Jumbo,,\u25bc3,20,2016
33,183,29.0,52.0,Keisse Iljo,54,Etixx - Quick Step,,\u25bc2,20,2016
30,139,29.0,53.0,Voss Paul,55,Bora - Argon 18,,\u25bc2,20,2016
28,177,28.0,54.0,Sicard Romain,56,Direct Energie,,\u25bc2,20,2016
29,73,27.0,55.0,Coppel J\xe9rome,57,IAM Cycling,,\u25bc2,20,2016
28,94,26.0,56.0,Caruso Damiano,58,BMC Racing Team,,\u25bc2,20,2016
30,214,26.0,57.0,Feillu Brice,59,Fortuneo - Vital Concept,,\u25bc2,20,2016
25,203,26.0,58.0,Durbridge Luke,60,ORICA-BikeExchange,,\u25bc2,20,2016
28,6,25.0,59.0,Poels Wout,61,Team Sky,,\u25bc2,20,2016
28,155,25.0,60.0,Durasek Kristijan,62,Lampre - Merida,,\u25bc2,20,2016
26,212,25.0,61.0,Breen Vegard,63,Fortuneo - Vital Concept,,\u25bc2,20,2016
33,124,24.0,62.0,Morabito Steve,64,FDJ,,\u25bc2,20,2016
25,78,24.0,63.0,Naesen Oliver,65,IAM Cycling,,\u25bc2,20,2016
31,33,24.0,64.0,Bodnar Maciej,66,Tinkoff,,\u25bc2,20,2016
29,81,23.0,65.0,Rolland Pierre,67,Cannondale-Drapac Pro Cycling Team,,\u25bc2,20,2016
27,19,22.0,83.0,Oliveira Nelson,68,Movistar Team,,\u25b215,20,2016
27,109,22.0,67.0,Teklehaimanot Daniel,69,Team Dimension Data,,\u25bc2,20,2016
24,89,22.0,95.0,van Baarle Dylan,70,Cannondale-Drapac Pro Cycling Team,,\u25b225,20,2016
27,215,20.0,68.0,Fonseca Armindo,71,Fortuneo - Vital Concept,,\u25bc3,20,2016
33,138,20.0,69.0,Schillinger Andreas,72,Bora - Argon 18,,\u25bc3,20,2016
26,77,20.0,70.0,Howard Leigh,73,IAM Cycling,,\u25bc3,20,2016
29,25,19.0,71.0,Kangert Tanel,74,Astana Pro Team,,\u25bc3,20,2016
27,27,19.0,72.0,Rosa Diego,75,Astana Pro Team,,\u25bc3,20,2016
23,47,18.0,93.0,Gougeard Alexis,76,AG2R La Mondiale,,\u25b217,20,2016
26,154,18.0,73.0,Cimolai Davide,77,Lampre - Merida,,\u25bc4,20,2016
30,9,17.0,74.0,Thomas Geraint,78,Team Sky,,\u25bc4,20,2016
30,43,17.0,75.0,Ch\xe9rel Micka\xebl,79,AG2R La Mondiale,,\u25bc4,20,2016
32,24,17.0,76.0,Grivko Andrei,80,Astana Pro Team,,\u25bc4,20,2016
31,152,17.0,77.0,Arashiro Yukiya,81,Lampre - Merida,,\u25bc4,20,2016
27,126,16.0,78.0,Reichenbach Sebastien,82,FDJ,,\u25bc4,20,2016
23,131,16.0,79.0,Buchmann Emanuel,83,Bora - Argon 18,,\u25bc4,20,2016
23,26,16.0,80.0,Lutsenko Alexey,84,Astana Pro Team,,\u25bc4,20,2016
33,48,15.0,81.0,Pozzovivo Domenico,85,AG2R La Mondiale,,\u25bc4,20,2016
32,198,15.0,82.0,Mat\xe9 Luis \xc1ngel,86,"Cofidis, Solutions Cr\xe9dits",,\u25bc4,20,2016
33,128,15.0,84.0,Roy J\xe9r\xe9my,87,FDJ,,\u25bc3,20,2016
32,55,15.0,85.0,Martens Paul,88,Team LottoNL-Jumbo,,\u25bc3,20,2016
36,63,15.0,86.0,Irizar Markel,89,Trek - Segafredo,,\u25bc3,20,2016
27,13,14.0,88.0,Anacona Winner,90,Movistar Team,,\u25bc2,20,2016
31,218,14.0,89.0,S\xf8rensen Chris Anker,91,Fortuneo - Vital Concept,,\u25bc2,20,2016
37,74,13.0,90.0,Elmiger Martin,92,IAM Cycling,,\u25bc2,20,2016
26,213,13.0,91.0,Delaplace Anthony,93,Fortuneo - Vital Concept,,\u25bc2,20,2016
29,217,13.0,92.0,Perichon Pierre-Luc,94,Fortuneo - Vital Concept,,\u25bc2,20,2016
27,88,12.0,94.0,Slagter Tom-Jelte,95,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2016
27,99,11.0,96.0,van Garderen Tejay,96,BMC Racing Team,,-,20,2016
30,115,11.0,99.0,Geschke Simon,97,Team Giant - Alpecin,,\u25b22,20,2016
34,145,11.0,97.0,Losada Alberto,98,Team Katusha,,\u25bc1,20,2016
28,46,11.0,98.0,Gautier Cyril,99,AG2R La Mondiale,,\u25bc1,20,2016
28,2,10.0,129.0,Henao Sergio Luis,100,Team Sky,,\u25b229,20,2016
26,4,10.0,100.0,Landa Mikel,101,Team Sky,,\u25bc1,20,2016
24,39,10.0,101.0,Valgren Michael,102,Tinkoff,,\u25bc1,20,2016
24,111,9.0,102.0,Barguil Warren,103,Team Giant - Alpecin,,\u25bc1,20,2016
26,52,9.0,103.0,Bennett George,104,Team LottoNL-Jumbo,,\u25bc1,20,2016
42,38,9.0,104.0,Tosatto Matteo,105,Tinkoff,,\u25bc1,20,2016
31,219,8.0,105.0,Vachon Florian,106,Fortuneo - Vital Concept,,\u25bc1,20,2016
24,173,8.0,106.0,Duchesne Antoine,107,Direct Energie,,\u25bc1,20,2016
32,28,7.0,107.0,Sanchez Luis Leon,108,Astana Pro Team,,\u25bc1,20,2016
24,159,7.0,108.0,Polanc Jan,109,Lampre - Merida,,\u25bc1,20,2016
35,118,7.0,109.0,ten Dam Laurens,110,Team Giant - Alpecin,,\u25bc1,20,2016
28,194,7.0,110.0,Edet Nicolas,111,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,20,2016
33,197,7.0,111.0,Lemoine Cyril,112,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,20,2016
39,167,7.0,112.0,Henderson Gregory,113,Lotto Soudal,,\u25bc1,20,2016
28,142,7.0,113.0,Guarnieri Jacopo,114,Team Katusha,,\u25bc1,20,2016
33,93,6.0,114.0,Burghardt Marcus,115,BMC Racing Team,,\u25bc1,20,2016
27,106,6.0,115.0,Janse van Rensburg Reinardt,116,Team Dimension Data,,\u25bc1,20,2016
29,8,6.0,116.0,Stannard Ian,117,Team Sky,,\u25bc1,20,2016
36,162,6.0,117.0,Bak Lars Ytting,118,Lotto Soudal,,\u25bc1,20,2016
39,69,5.0,118.0,Zubeldia Haimar,119,Trek - Segafredo,,\u25bc1,20,2016
24,137,5.0,119.0,Konrad Patrick,120,Bora - Argon 18,,\u25bc1,20,2016
24,188,5.0,120.0,Vakoc Petr,121,Etixx - Quick Step,,\u25bc1,20,2016
25,135,5.0,121.0,Bennett Sam,122,Bora - Argon 18,,\u25bc1,20,2016
34,96,4.0,122.0,Moinard Ama\xebl,123,BMC Racing Team,,\u25bc1,20,2016
24,83,4.0,123.0,Craddock Lawson,124,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2016
36,112,4.0,124.0,Curvers Roy,125,Team Giant - Alpecin,,\u25bc1,20,2016
28,87,4.0,125.0,Navardauskas Ramunas,126,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2016
35,105,4.0,126.0,Eisel Bernhard,127,Team Dimension Data,,\u25bc1,20,2016
30,42,3.0,127.0,Bakelants Jan,128,AG2R La Mondiale,,\u25bc1,20,2016
27,206,3.0,,Juul-Jensen Christopher,129,ORICA-BikeExchange,,-,20,2016
25,176,3.0,128.0,Petit Adrien,130,Direct Energie,,\u25bc2,20,2016
24,156,2.0,130.0,Grmay Tsgabu,131,Lampre - Merida,,\u25bc1,20,2016
32,14,2.0,131.0,Erviti Imanol,132,Movistar Team,,\u25bc1,20,2016
26,189,2.0,133.0,Vermote Julien,133,Etixx - Quick Step,,-,20,2016
38,204,2.0,132.0,Hayman Mathew,134,ORICA-BikeExchange,,\u25bc2,20,2016
26,7,2.0,134.0,Rowe Luke,135,Team Sky,,\u25bc1,20,2016
36,65,1.0,,Schleck Fr\xe4nk,136,Trek - Segafredo,,-,20,2016
29,35,1.0,135.0,Ki\u0161erlovski Robert,137,Tinkoff,,\u25bc2,20,2016
25,102,1.0,136.0,Berhane Natnael,138,Team Dimension Data,,\u25bc2,20,2016
35,174,1.0,137.0,Gene Yohann,139,Direct Energie,,\u25bc2,20,2016
26,32,470.0,1.0,Sagan Peter,1,Tinkoff,,-,21,2016
28,181,228.0,2.0,Kittel Marcel,2,Etixx - Quick Step,,-,21,2016
25,207,199.0,3.0,Matthews Michael,3,ORICA-BikeExchange,,-,21,2016
34,161,178.0,9.0,Greipel Andr\xe9,4,Lotto Soudal,,\u25b25,21,2016
29,144,172.0,5.0,Kristoff Alexander,5,Team Katusha,,-,21,2016
24,171,156.0,4.0,Coquard Bryan,6,Direct Energie,,\u25bc2,21,2016
29,163,154.0,6.0,De Gendt Thomas,7,Lotto Soudal,,\u25bc1,21,2016
31,98,136.0,7.0,Van Avermaet Greg,8,BMC Racing Team,,\u25bc1,21,2016
31,1,131.0,8.0,Froome Christopher,9,Team Sky,,\u25bc1,21,2016
26,37,120.0,10.0,Majka Rafa\u0142,10,Tinkoff,,-,21,2016
24,182,97.0,11.0,Alaphilippe Julian,11,Etixx - Quick Step,,-,21,2016
33,72,89.0,12.0,Clement Stef,12,IAM Cycling,,-,21,2016
32,107,77.0,13.0,Pauwels Serge,13,Team Dimension Data,,-,21,2016
29,103,77.0,22.0,Boasson Hagen Edvald,14,Team Dimension Data,,\u25b28,21,2016
35,104,74.0,14.0,Cummings Stephen,15,Team Dimension Data,,\u25bc1,21,2016
23,196,74.0,20.0,Laporte Christophe,16,"Cofidis, Solutions Cr\xe9dits",,\u25b24,21,2016
27,79,73.0,15.0,Pantano Jarlinson,17,IAM Cycling,,\u25bc2,21,2016
29,184,72.0,16.0,Martin Daniel,18,Etixx - Quick Step,,\u25bc2,21,2016
37,141,71.0,17.0,Rodr\xedguez Joaquim,19,Team Katusha,,\u25bc2,21,2016
36,12,68.0,18.0,Valverde Alejandro,20,Movistar Team,,\u25bc2,21,2016
25,41,64.0,19.0,Bardet Romain,21,AG2R La Mondiale,,\u25bc2,21,2016
29,151,63.0,25.0,Costa Rui,22,Lampre - Merida,,\u25b23,21,2016
22,75,62.0,21.0,Enger Sondre Holst,23,IAM Cycling,,\u25bc2,21,2016
24,67,61.0,31.0,Stuyven Jasper,24,Trek - Segafredo,,\u25b27,21,2016
31,133,59.0,39.0,B\xe1rta Jan,25,Bora - Argon 18,,\u25b214,21,2016
31,22,58.0,23.0,Nibali Vincenzo,26,Astana Pro Team,,\u25bc3,21,2016
30,36,56.0,24.0,Kreuziger Roman,27,Tinkoff,,\u25bc3,21,2016
24,216,56.0,28.0,McLay Daniel,28,Fortuneo - Vital Concept,,-,21,2016
31,205,52.0,26.0,Impey Daryl,29,ORICA-BikeExchange,,\u25bc3,21,2016
33,186,51.0,30.0,Richeze Ariel Maximiliano,30,Etixx - Quick Step,,-,21,2016
23,209,48.0,29.0,Yates Adam,31,ORICA-BikeExchange,,\u25bc2,21,2016
27,113,47.0,32.0,Degenkolb John,32,Team Giant - Alpecin,,-,21,2016
23,53,47.0,33.0,Groenewegen Dylan,33,Team LottoNL-Jumbo,,-,21,2016
37,179,45.0,41.0,Voeckler Thomas,34,Direct Energie,,\u25b27,21,2016
27,17,44.0,34.0,Izagirre Ion,35,Movistar Team,,\u25bc1,21,2016
28,165,44.0,35.0,Gallopin Tony,36,Lotto Soudal,,\u25bc1,21,2016
31,187,44.0,36.0,Sabatini Fabio,37,Etixx - Quick Step,,\u25bc1,21,2016
31,91,43.0,37.0,Porte Richie,38,BMC Racing Team,,\u25bc1,21,2016
35,44,43.0,38.0,Dumoulin Samuel,39,AG2R La Mondiale,,\u25bc1,21,2016
26,21,42.0,40.0,Aru Fabio,40,Astana Pro Team,,-,21,2016
26,11,41.0,42.0,Quintana Nairo,41,Movistar Team,,\u25b21,21,2016
28,134,40.0,43.0,Benedetti Cesare,42,Bora - Argon 18,,\u25b21,21,2016
37,172,39.0,47.0,Chavanel Sylvain,43,Direct Energie,,\u25b24,21,2016
28,84,39.0,44.0,Howes Alex,44,Cannondale-Drapac Pro Cycling Team,,-,21,2016
28,49,37.0,45.0,Vuillermoz Alexis,45,AG2R La Mondiale,,-,21,2016
35,136,37.0,46.0,Huzarski Bartosz,46,Bora - Argon 18,,-,21,2016
27,109,37.0,69.0,Teklehaimanot Daniel,47,Team Dimension Data,,\u25b222,21,2016
25,51,36.0,48.0,Kelderman Wilco,48,Team LottoNL-Jumbo,,-,21,2016
30,214,35.0,59.0,Feillu Brice,49,Fortuneo - Vital Concept,,\u25b210,21,2016
28,177,35.0,56.0,Sicard Romain,50,Direct Energie,,\u25b26,21,2016
24,157,32.0,49.0,Meintjes Louis,51,Lampre - Merida,,\u25bc2,21,2016
29,61,32.0,50.0,Mollema Bauke,52,Trek - Segafredo,,\u25bc2,21,2016
27,54,32.0,51.0,Lindeman Bert-Jan,53,Team LottoNL-Jumbo,,\u25bc2,21,2016
26,149,31.0,52.0,Zakarin Ilnur,54,Team Katusha,,\u25bc2,21,2016
27,57,31.0,53.0,Vanmarcke Sep,55,Team LottoNL-Jumbo,,\u25bc2,21,2016
33,183,29.0,54.0,Keisse Iljo,56,Etixx - Quick Step,,\u25bc2,21,2016
30,139,29.0,55.0,Voss Paul,57,Bora - Argon 18,,\u25bc2,21,2016
33,128,28.0,87.0,Roy J\xe9r\xe9my,58,FDJ,,\u25b229,21,2016
23,47,28.0,76.0,Gougeard Alexis,59,AG2R La Mondiale,,\u25b217,21,2016
29,73,27.0,57.0,Coppel J\xe9rome,60,IAM Cycling,,\u25bc3,21,2016
33,93,26.0,115.0,Burghardt Marcus,61,BMC Racing Team,,\u25b254,21,2016
28,94,26.0,58.0,Caruso Damiano,62,BMC Racing Team,,\u25bc4,21,2016
25,203,26.0,60.0,Durbridge Luke,63,ORICA-BikeExchange,,\u25bc3,21,2016
28,6,25.0,61.0,Poels Wout,64,Team Sky,,\u25bc3,21,2016
28,155,25.0,62.0,Durasek Kristijan,65,Lampre - Merida,,\u25bc3,21,2016
26,212,25.0,63.0,Breen Vegard,66,Fortuneo - Vital Concept,,\u25bc3,21,2016
26,77,24.0,73.0,Howard Leigh,67,IAM Cycling,,\u25b26,21,2016
33,124,24.0,64.0,Morabito Steve,68,FDJ,,\u25bc4,21,2016
25,78,24.0,65.0,Naesen Oliver,69,IAM Cycling,,\u25bc4,21,2016
31,33,24.0,66.0,Bodnar Maciej,70,Tinkoff,,\u25bc4,21,2016
26,154,24.0,77.0,Cimolai Davide,71,Lampre - Merida,,\u25b26,21,2016
29,81,23.0,67.0,Rolland Pierre,72,Cannondale-Drapac Pro Cycling Team,,\u25bc5,21,2016
27,19,22.0,68.0,Oliveira Nelson,73,Movistar Team,,\u25bc5,21,2016
24,89,22.0,70.0,van Baarle Dylan,74,Cannondale-Drapac Pro Cycling Team,,\u25bc4,21,2016
27,215,20.0,71.0,Fonseca Armindo,75,Fortuneo - Vital Concept,,\u25bc4,21,2016
33,138,20.0,72.0,Schillinger Andreas,76,Bora - Argon 18,,\u25bc4,21,2016
29,25,19.0,74.0,Kangert Tanel,77,Astana Pro Team,,\u25bc3,21,2016
27,27,19.0,75.0,Rosa Diego,78,Astana Pro Team,,\u25bc3,21,2016
30,9,17.0,78.0,Thomas Geraint,79,Team Sky,,\u25bc1,21,2016
30,43,17.0,79.0,Ch\xe9rel Micka\xebl,80,AG2R La Mondiale,,\u25bc1,21,2016
32,24,17.0,80.0,Grivko Andrei,81,Astana Pro Team,,\u25bc1,21,2016
31,152,17.0,81.0,Arashiro Yukiya,82,Lampre - Merida,,\u25bc1,21,2016
27,126,16.0,82.0,Reichenbach Sebastien,83,FDJ,,\u25bc1,21,2016
23,131,16.0,83.0,Buchmann Emanuel,84,Bora - Argon 18,,\u25bc1,21,2016
23,26,16.0,84.0,Lutsenko Alexey,85,Astana Pro Team,,\u25bc1,21,2016
28,87,16.0,126.0,Navardauskas Ramunas,86,Cannondale-Drapac Pro Cycling Team,,\u25b240,21,2016
33,48,15.0,85.0,Pozzovivo Domenico,87,AG2R La Mondiale,,\u25bc2,21,2016
32,198,15.0,86.0,Mat\xe9 Luis \xc1ngel,88,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,21,2016
32,55,15.0,88.0,Martens Paul,89,Team LottoNL-Jumbo,,\u25bc1,21,2016
36,63,15.0,89.0,Irizar Markel,90,Trek - Segafredo,,\u25bc1,21,2016
24,83,15.0,124.0,Craddock Lawson,91,Cannondale-Drapac Pro Cycling Team,,\u25b233,21,2016
27,13,14.0,90.0,Anacona Winner,92,Movistar Team,,\u25bc2,21,2016
31,218,14.0,91.0,S\xf8rensen Chris Anker,93,Fortuneo - Vital Concept,,\u25bc2,21,2016
37,74,13.0,92.0,Elmiger Martin,94,IAM Cycling,,\u25bc2,21,2016
26,213,13.0,93.0,Delaplace Anthony,95,Fortuneo - Vital Concept,,\u25bc2,21,2016
29,217,13.0,94.0,Perichon Pierre-Luc,96,Fortuneo - Vital Concept,,\u25bc2,21,2016
27,106,13.0,116.0,Janse van Rensburg Reinardt,97,Team Dimension Data,,\u25b219,21,2016
25,135,13.0,122.0,Bennett Sam,98,Bora - Argon 18,,\u25b224,21,2016
27,88,12.0,95.0,Slagter Tom-Jelte,99,Cannondale-Drapac Pro Cycling Team,,\u25bc4,21,2016
27,99,11.0,96.0,van Garderen Tejay,100,BMC Racing Team,,\u25bc4,21,2016
30,115,11.0,97.0,Geschke Simon,101,Team Giant - Alpecin,,\u25bc4,21,2016
34,145,11.0,98.0,Losada Alberto,102,Team Katusha,,\u25bc4,21,2016
28,46,11.0,99.0,Gautier Cyril,103,AG2R La Mondiale,,\u25bc4,21,2016
28,2,10.0,100.0,Henao Sergio Luis,104,Team Sky,,\u25bc4,21,2016
