Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
30,,127,,+0:00,12.0,Pellizotti Franco,7,Liquigas,",, 6:21",,19,2008
25,,178,,+0:00,10.0,Van den Broeck Jurgen,8,Silence - Lotto,",, 6:21",,19,2008
33,,111,,+0:00,8.0,Bruseghin Marzio,9,Lampre,",, 6:21",,19,2008
30,,141,,+0:00,6.0,Menchov Denis,10,Rabobank ProTeam,",, 6:21",,19,2008
25,,69,,+0:00,5.0,Pozzovivo Domenico,11,CSF Group - Navigare,",, 6:21",,19,2008
25,,22,1.0,+0:00,4.0,Contador Alberto,12,Astana,",, 6:21",,19,2008
25,,108,,+0:00,3.0,Siutsou Kanstantsin,13,Team Highroad,6:53 6:53,,19,2008
23,,125,,+0:00,2.0,Nibali Vincenzo,14,Liquigas,8:50 8:50,,19,2008
35,,33,,+0:00,1.0,Rafael Cardenas F\xe9lix,15,Barloworld,9:24 9:24,,19,2008
32,,28,,+0:00,,Kl\xf6den Andr\xe9as,16,Astana,9:47 9:47,,19,2008
33,,198,,+0:00,,S\xf8rensen Nicki,17,CSC ProTeam,",, 9:47",,19,2008
27,,194,,+0:00,,Larsson Gustav,18,CSC ProTeam,12:04 12:04,,19,2008
29,,169,,+0:00,,Serpa Jose Rodolfo,19,Serramenti PVC Diquigiovanni-Androni Giocattoli,12:18 12:18,,19,2008
34,,165,,+0:00,,Ivanov Ruslan,20,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 12:18",,19,2008
36,,161,,+0:00,,Simoni Gilberto,21,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 12:18",,19,2008
35,,8,,+0:00,,Savoldelli Paolo,22,Team LPR Brakes,",, 12:18",,19,2008
33,,62,,+0:00,,Baliani Fortunato,23,CSF Group - Navigare,13:27 13:27,,19,2008
34,,124,,+0:00,,Miholjevic Vladimir,24,Liquigas,17:39 17:39,,19,2008
39,,126,,+0:00,,Noe Andrea,25,Liquigas,",, 17:39",,19,2008
37,,166,,+0:00,,Missaglia Gabriele,26,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 17:39",,19,2008
29,,179,,+0:00,,Van Huffel Wim,27,Silence - Lotto,",, 17:39",,19,2008
31,,11,,+0:00,,Valjavec Tadej,28,AG2R La Mondiale,19:42 19:42,,19,2008
27,,5,,+0:00,,Ermeti Giairo,29,Team LPR Brakes,21:41 21:41,,19,2008
25,,176,,+0:00,,Lloyd Matthew,30,Silence - Lotto,22:29 22:29,,19,2008
29,,149,,+0:00,,Ardila Mauricio Alberto,31,Rabobank ProTeam,22:43 22:43,,19,2008
30,,24,,+0:00,,Colom Antonio,32,Astana,23:19 23:19,,19,2008
34,,131,,+0:00,,Bettini Paolo,33,Quickstep - Innergetic,24:06:00 24:06:00,,19,2008
26,,48,,+0:00,,Rujano Jos\xe9 Humberto,34,Caisse d'Epargne,24:44:00 24:44:00,,19,2008
28,,79,,+0:00,,Velasco Ivan,35,Euskaltel - Euskadi,25:05:00 25:05:00,,19,2008
34,,21,,+0:00,,Leipheimer Levi,36,Astana,25:36:00 25:36:00,,19,2008
23,,173,,+0:00,,de Greef Francis,37,Silence - Lotto,",, 25:36:00",,19,2008
33,,155,,+0:00,,Ca\xf1ada David,38,Saunier Duval,",, 25:36:00",,19,2008
21,,154,,+0:00,,Capecchi Eros,39,Saunier Duval,",, 25:36:00",,19,2008
30,,6,,+0:00,,Gol\u010der Jure,40,Team LPR Brakes,",, 25:36:00",,19,2008
29,,47,,+0:00,,Rodr\xedguez Joaquim,41,Caisse d'Epargne,",, 25:36:00",,19,2008
31,,164,,+0:00,,Illiano Raffaele,42,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 25:36:00",,19,2008
30,,211,,+0:00,,Petrov Evgeni,43,Tinkoff Credit Systems,",, 25:36:00",,19,2008
27,,3,,+0:00,,Bosisio Gabriele,44,Team LPR Brakes,27:34:00 27:34:00,,19,2008
28,,64,,+0:00,,Laverde Luis Felipe,45,CSF Group - Navigare,28:05:00 28:05:00,,19,2008
30,,115,,+0:00,,Szmyd Sylwester,46,Lampre,",, 28:05:00",,19,2008
28,,49,,+0:00,,Pasamontes Luis,47,Caisse d'Epargne,",, 28:05:00",,19,2008
34,,213,,+0:00,,Mazzanti Luca,48,Tinkoff Credit Systems,",, 28:05:00",,19,2008
24,,148,,+0:00,,Martens Paul,49,Rabobank ProTeam,",, 28:05:00",,19,2008
33,,9,,+0:00,,Spezialetti Alessandro,50,Team LPR Brakes,",, 28:05:00",,19,2008
27,,168,,+0:00,,Ochoa Carlos Jos\xe9,51,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 28:05:00",,19,2008
30,,65,,+0:00,,Perez Cuapio Julio Alberto,52,CSF Group - Navigare,29:44:00 29:44:00,,19,2008
29,,157,,+0:00,,Cama\xf1o Iker,53,Saunier Duval,",, 29:44:00",,19,2008
30,,129,,+0:00,,Wegelius Charles,54,Liquigas,29:50:00 29:50:00,,19,2008
27,,25,,+0:00,,Iglinskiy Maxim,55,Astana,31:17:00 31:17:00,,19,2008
30,,15,,+0:00,,Nocentini Rinaldo,56,AG2R La Mondiale,",, 31:17:00",,19,2008
26,,134,,+0:00,,Facci Mauro,57,Quickstep - Innergetic,32:44:00 32:44:00,,19,2008
23,,17,,+0:00,,Sonnery Blaise,58,AG2R La Mondiale,36:53:00 36:53:00,,19,2008
27,,128,,+0:00,,Vanotti Alessandro,59,Liquigas,",, 36:53:00",,19,2008
25,,139,,+0:00,,Visconti Giovanni,60,Quickstep - Innergetic,",, 36:53:00",,19,2008
37,,201,,+0:00,,Zabel Erik,61,Milram,",, 36:53:00",,19,2008
27,,121,,+0:00,,Bennati Daniele,62,Liquigas,",, 36:53:00",,19,2008
24,,37,,+0:00,,Scognamiglio Carlo,63,Barloworld,",, 36:53:00",,19,2008
23,,119,,+0:00,,Gavazzi Francesco,64,Lampre,",, 36:53:00",,19,2008
29,,51,,+0:00,,Buffaz Mickael,65,Cofidis,",, 36:53:00",,19,2008
22,,93,,+0:00,,Fr\xf6hlinger Johannes,66,Gerolsteiner,",, 36:53:00",,19,2008
34,,209,,+0:00,,Velo Marco,67,Milram,",, 36:53:00",,19,2008
27,,7,,+0:00,,Pietropolli Daniele,68,Team LPR Brakes,",, 36:53:00",,19,2008
24,,174,,+0:00,,Devenyns Dries,69,Silence - Lotto,",, 36:53:00",,19,2008
36,,162,,+0:00,,Bertolini Alessandro,70,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 36:53:00",,19,2008
27,,218,,+0:00,,Klimov Sergey,71,Tinkoff Credit Systems,",, 36:53:00",,19,2008
35,,167,,+0:00,,Nardello Daniele,72,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 36:53:00",,19,2008
30,,147,,+0:00,,L\xf6wik Gerben,73,Rabobank ProTeam,",, 36:53:00",,19,2008
34,,163,,+0:00,,Hondo Danilo,74,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 36:53:00",,19,2008
25,,102,,+0:00,,Greipel Andr\xe9,75,Team Highroad,",, 36:53:00",,19,2008
32,,206,,+0:00,,Ongarato Alberto,76,Milram,",, 36:53:00",,19,2008
24,,68,,+0:00,,Dall'Antonia Tiziano,77,CSF Group - Navigare,",, 36:53:00",,19,2008
23,,106,,+0:00,,Possoni Morris,78,Team Highroad,",, 36:53:00",,19,2008
23,,205,,+0:00,,Jur\u010do Matej,79,Milram,",, 36:53:00",,19,2008
23,,104,,+0:00,,Martin Tony,80,Team Highroad,",, 36:53:00",,19,2008
32,,135,,+0:00,,Garate Juan Manuel,81,Quickstep - Innergetic,",, 36:53:00",,19,2008
21,,116,,+0:00,,Spilak Simon,82,Lampre,",, 36:53:00",,19,2008
28,,114,,+0:00,,Loosli David,83,Lampre,",, 36:53:00",,19,2008
35,,197,,+0:00,,Blaudzun Michael,84,CSC ProTeam,",, 36:53:00",,19,2008
25,,78,,+0:00,,Perez Alan,85,Euskaltel - Euskadi,",, 36:53:00",,19,2008
36,,138,,+0:00,,Tonti Andrea,86,Quickstep - Innergetic,",, 36:53:00",,19,2008
23,,215,,+0:00,,Ignatyev Mikhail,87,Tinkoff Credit Systems,",, 36:53:00",,19,2008
33,,143,,+0:00,,de Groot Bram,88,Rabobank ProTeam,",, 36:53:00",,19,2008
24,,87,,+0:00,,Roy J\xe9r\xe9my,89,Fran\xe7aise des Jeux,",, 36:53:00",,19,2008
29,,19,,+0:00,,Krivtsov Yuriy,90,AG2R La Mondiale,",, 36:53:00",,19,2008
36,,196,,+0:00,,Voigt Jens,91,CSC ProTeam,",, 36:53:00",,19,2008
32,,188,,+0:00,,Vande Velde Christian,92,,",, 36:53:00",,19,2008
28,,76,,+0:00,,Irizar Markel,93,Euskaltel - Euskadi,",, 36:53:00",,19,2008
26,,152,,+0:00,,Benitez Jos\xe9 Alberto,94,Saunier Duval,",, 36:53:00",,19,2008
32,,84,,+0:00,,Jegou Lilian,95,Fran\xe7aise des Jeux,",, 36:53:00",,19,2008
27,,14,,+0:00,,Mangel Laurent,96,AG2R La Mondiale,",, 36:53:00",,19,2008
31,,122,,+0:00,,Carlstr\xf6m Kjell,97,Liquigas,",, 36:53:00",,19,2008
26,,144,,+0:00,,Eltink Theo,98,Rabobank ProTeam,",, 36:53:00",,19,2008
23,,54,,+0:00,,Hartmann Nicolas,99,Cofidis,",, 36:53:00",,19,2008
24,,4,,+0:00,,Chiarini Riccardo,100,Team LPR Brakes,",, 36:53:00",,19,2008
32,,41,,+0:00,,Perez Marlon Alirio,101,Caisse d'Epargne,",, 36:53:00",,19,2008
27,,2,,+0:00,,Bailetti Paolo,102,Team LPR Brakes,",, 36:53:00",,19,2008
26,,136,,+0:00,,Schwab Hubert,103,Quickstep - Innergetic,",, 36:53:00",,19,2008
29,,45,,+0:00,,Perez Francisco,104,Caisse d'Epargne,",, 36:53:00",,19,2008
27,,103,,+0:00,,Hansen Adam,105,Team Highroad,",, 36:53:00",,19,2008
24,,82,,+0:00,,Gudsell Timothy,106,Fran\xe7aise des Jeux,",, 36:53:00",,19,2008
36,,175,,+0:00,,Gates Nick,107,Silence - Lotto,",, 36:53:00",,19,2008
27,,89,,+0:00,,Veikkanen Jussi,108,Fran\xe7aise des Jeux,",, 36:53:00",,19,2008
31,,184,,+0:00,,Millar David,109,,",, 36:53:00",,19,2008
22,,86,,+0:00,,Levarlet Guillaume,110,Fran\xe7aise des Jeux,",, 36:53:00",,19,2008
25,,23,,+0:00,,Gusev Vladimir,111,Astana,",, 36:53:00",,19,2008
30,,18,,+0:00,,Usov Alexandre,112,AG2R La Mondiale,",, 36:53:00",,19,2008
23,,191,,+0:00,,Lund Anders,113,CSC ProTeam,",, 36:53:00",,19,2008
34,,195,,+0:00,,McCartney Jason,114,CSC ProTeam,",, 36:53:00",,19,2008
35,,27,,+0:00,,Mizurov Andrey,115,Astana,",, 36:53:00",,19,2008
25,,57,,+0:00,,Monier Damien,116,Cofidis,",, 36:53:00",,19,2008
23,,193,,+0:00,,S\xf8rensen Chris Anker,117,CSC ProTeam,",, 36:53:00",,19,2008
25,,95,,+0:00,,Krauss Sven,118,Gerolsteiner,",, 36:53:00",,19,2008
23,,46,,+0:00,,Perget Mathieu,119,Caisse d'Epargne,",, 36:53:00",,19,2008
26,,35,,+0:00,,Gasparotto Enrico,120,Barloworld,",, 36:53:00",,19,2008
24,,56,,+0:00,,Huguet Yann,121,Cofidis,",, 36:53:00",,19,2008
27,,29,,+0:00,,Bazayev Assan,122,Astana,",, 36:53:00",,19,2008
32,,85,,+0:00,,le Boulanger Yoann,123,Fran\xe7aise des Jeux,",, 36:53:00",,19,2008
32,,44,,+0:00,,Lastras Pablo,124,Caisse d'Epargne,",, 36:53:00",,19,2008
27,,43,,+0:00,,Karpets Vladimir,125,Caisse d'Epargne,",, 36:53:00",,19,2008
22,,216,,+0:00,,Trusov Nikolay,126,Tinkoff Credit Systems,",, 36:53:00",,19,2008
25,,219,,+0:00,,Serov Alexander,127,Tinkoff Credit Systems,",, 36:53:00",,19,2008
22,,39,,+0:00,,Thomas Geraint,128,Barloworld,",, 36:53:00",,19,2008
23,,101,,+0:00,,Cavendish Mark,129,Team Highroad,",, 36:53:00",,19,2008
24,,107,,+0:00,,Rabon Frantisek,130,Team Highroad,",, 36:53:00",,19,2008
24,,146,,+0:00,,Kozonchuk Dmitry,131,Rabobank ProTeam,",, 36:53:00",,19,2008
32,,105,,+0:00,,Pinotti Marco,132,Team Highroad,",, 36:53:00",,19,2008
27,,71,,+0:00,,Agirre Josu,133,Euskaltel - Euskadi,",, 36:53:00",,19,2008
39,,113,,+0:00,,Baldato Fabio,134,Lampre,",, 36:53:00",,19,2008
25,,16,,+0:00,,Rousseau Nicolas,135,AG2R La Mondiale,",, 36:53:00",,19,2008
27,,183,,+0:00,,Hesjedal Ryder,136,,",, 36:53:00",,19,2008
21,,137,,+0:00,,Seeldraeyers Kevin,137,Quickstep - Innergetic,",, 36:53:00",,19,2008
30,,133,,+0:00,,Engels Addy,138,Quickstep - Innergetic,",, 36:53:00",,19,2008
34,,42,,+0:00,,Horrach Joan,139,Caisse d'Epargne,",, 36:53:00",,19,2008
28,,109,,+0:00,,Wiggins Bradley,140,Team Highroad,",, 36:53:00",,19,2008
29,,186,,+0:00,,Pate Danny,141,,",, 36:53:00",,19,2008
24,,12,,+0:00,,Deignan Philip,142,AG2R La Mondiale,",, 36:53:00",,19,2008
26,,203,,+0:00,,Eichler Markus,143,Milram,",, 36:53:00",,19,2008
27,,61,,+0:00,80.0,Sella Emanuele,1,CSF Group - Navigare,6:52:45 6:52:45,,20,2008
36,,161,,+0:00,50.0,Simoni Gilberto,2,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:04 1:04,,20,2008
29,,47,,+0:00,35.0,Rodr\xedguez Joaquim,3,Caisse d'Epargne,1:22 1:22,,20,2008
24,,151,,+0:00,25.0,Ricco Riccardo,4,Saunier Duval,1:30 1:30,,20,2008
25,,22,1.0,+0:00,18.0,Contador Alberto,5,Astana,",, 1:30",,20,2008
30,,24,,+0:00,15.0,Colom Antonio,6,Astana,",, 1:30",,20,2008
33,,62,,+0:00,12.0,Baliani Fortunato,7,CSF Group - Navigare,",, 1:30",,20,2008
33,,111,,+0:00,10.0,Bruseghin Marzio,8,Lampre,",, 1:30",,20,2008
31,,11,,+0:00,8.0,Valjavec Tadej,9,AG2R La Mondiale,",, 1:30",,20,2008
30,,127,,+0:00,6.0,Pellizotti Franco,10,Liquigas,",, 1:30",,20,2008
30,,141,,+0:00,5.0,Menchov Denis,11,Rabobank ProTeam,",, 1:30",,20,2008
25,,69,,+0:00,4.0,Pozzovivo Domenico,12,CSF Group - Navigare,",, 1:30",,20,2008
25,,178,,+0:00,3.0,Van den Broeck Jurgen,13,Silence - Lotto,",, 1:30",,20,2008
27,,43,,+0:00,2.0,Karpets Vladimir,14,Caisse d'Epargne,5:27 5:27,,20,2008
32,,1,,+0:00,1.0,Di Luca Danilo,15,Team LPR Brakes,",, 5:27",,20,2008
23,,125,,+0:00,,Nibali Vincenzo,16,Liquigas,10:53 10:53,,20,2008
27,,183,,+0:00,,Hesjedal Ryder,17,,",, 10:53",,20,2008
32,,85,,+0:00,,le Boulanger Yoann,18,Fran\xe7aise des Jeux,",, 10:53",,20,2008
34,,21,,+0:00,,Leipheimer Levi,19,Astana,",, 10:53",,20,2008
21,,137,,+0:00,,Seeldraeyers Kevin,20,Quickstep - Innergetic,",, 10:53",,20,2008
29,,149,,+0:00,,Ardila Mauricio Alberto,21,Rabobank ProTeam,",, 10:53",,20,2008
25,,176,,+0:00,,Lloyd Matthew,22,Silence - Lotto,",, 10:53",,20,2008
23,,193,,+0:00,,S\xf8rensen Chris Anker,23,CSC ProTeam,",, 10:53",,20,2008
29,,179,,+0:00,,Van Huffel Wim,24,Silence - Lotto,",, 10:53",,20,2008
34,,165,,+0:00,,Ivanov Ruslan,25,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 10:53",,20,2008
32,,135,,+0:00,,Garate Juan Manuel,26,Quickstep - Innergetic,",, 10:53",,20,2008
25,,23,,+0:00,,Gusev Vladimir,27,Astana,",, 10:53",,20,2008
27,,194,,+0:00,,Larsson Gustav,28,CSC ProTeam,",, 10:53",,20,2008
28,,64,,+0:00,,Laverde Luis Felipe,29,CSF Group - Navigare,",, 10:53",,20,2008
30,,65,,+0:00,,Perez Cuapio Julio Alberto,30,CSF Group - Navigare,",, 10:53",,20,2008
34,,124,,+0:00,,Miholjevic Vladimir,31,Liquigas,",, 10:53",,20,2008
23,,106,,+0:00,,Possoni Morris,32,Team Highroad,",, 10:53",,20,2008
35,,8,,+0:00,,Savoldelli Paolo,33,Team LPR Brakes,",, 10:53",,20,2008
30,,6,,+0:00,,Gol\u010der Jure,34,Team LPR Brakes,10:59 10:59,,20,2008
23,,173,,+0:00,,de Greef Francis,35,Silence - Lotto,15:06 15:06,,20,2008
30,,115,,+0:00,,Szmyd Sylwester,36,Lampre,",, 15:06",,20,2008
28,,114,,+0:00,,Loosli David,37,Lampre,",, 15:06",,20,2008
28,,79,,+0:00,,Velasco Ivan,38,Euskaltel - Euskadi,15:17 15:17,,20,2008
24,,146,,+0:00,,Kozonchuk Dmitry,39,Rabobank ProTeam,15:28 15:28,,20,2008
29,,169,,+0:00,,Serpa Jose Rodolfo,40,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 15:28",,20,2008
30,,129,,+0:00,,Wegelius Charles,41,Liquigas,",, 15:28",,20,2008
28,,49,,+0:00,,Pasamontes Luis,42,Caisse d'Epargne,",, 15:28",,20,2008
33,,155,,+0:00,,Ca\xf1ada David,43,Saunier Duval,",, 15:28",,20,2008
21,,116,,+0:00,,Spilak Simon,44,Lampre,",, 15:28",,20,2008
34,,213,,+0:00,,Mazzanti Luca,45,Tinkoff Credit Systems,",, 15:28",,20,2008
36,,138,,+0:00,,Tonti Andrea,46,Quickstep - Innergetic,",, 15:28",,20,2008
35,,167,,+0:00,,Nardello Daniele,47,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 15:28",,20,2008
24,,87,,+0:00,,Roy J\xe9r\xe9my,48,Fran\xe7aise des Jeux,",, 15:28",,20,2008
27,,14,,+0:00,,Mangel Laurent,49,AG2R La Mondiale,",, 15:28",,20,2008
34,,131,,+0:00,,Bettini Paolo,50,Quickstep - Innergetic,15:32 15:32,,20,2008
22,,93,,+0:00,,Fr\xf6hlinger Johannes,51,Gerolsteiner,20:29 20:29,,20,2008
35,,33,,+0:00,,Rafael Cardenas F\xe9lix,52,Barloworld,",, 20:29",,20,2008
32,,44,,+0:00,,Lastras Pablo,53,Caisse d'Epargne,",, 20:29",,20,2008
32,,84,,+0:00,,Jegou Lilian,54,Fran\xe7aise des Jeux,",, 20:29",,20,2008
27,,3,,+0:00,,Bosisio Gabriele,55,Team LPR Brakes,24:24 24:24,,20,2008
26,,136,,+0:00,,Schwab Hubert,56,Quickstep - Innergetic,",, 24:24",,20,2008
33,,9,,+0:00,,Spezialetti Alessandro,57,Team LPR Brakes,",, 24:24",,20,2008
27,,7,,+0:00,,Pietropolli Daniele,58,Team LPR Brakes,",, 24:24",,20,2008
30,,211,,+0:00,,Petrov Evgeni,59,Tinkoff Credit Systems,",, 24:24",,20,2008
27,,25,,+0:00,,Iglinskiy Maxim,60,Astana,",, 24:24",,20,2008
26,,144,,+0:00,,Eltink Theo,61,Rabobank ProTeam,",, 24:24",,20,2008
29,,45,,+0:00,,Perez Francisco,62,Caisse d'Epargne,",, 24:24",,20,2008
27,,168,,+0:00,,Ochoa Carlos Jos\xe9,63,Serramenti PVC Diquigiovanni-Androni Giocattoli,30:50 30:50,,20,2008
26,,48,,+0:00,,Rujano Jos\xe9 Humberto,64,Caisse d'Epargne,",, 30:50",,20,2008
29,,51,,+0:00,,Buffaz Mickael,65,Cofidis,35:20 35:20,,20,2008
26,,152,,+0:00,,Benitez Jos\xe9 Alberto,66,Saunier Duval,",, 35:20",,20,2008
29,,19,,+0:00,,Krivtsov Yuriy,67,AG2R La Mondiale,",, 35:20",,20,2008
27,,2,,+0:00,,Bailetti Paolo,68,Team LPR Brakes,",, 35:20",,20,2008
23,,17,,+0:00,,Sonnery Blaise,69,AG2R La Mondiale,",, 35:20",,20,2008
28,,76,,+0:00,,Irizar Markel,70,Euskaltel - Euskadi,",, 35:20",,20,2008
29,,157,,+0:00,,Cama\xf1o Iker,71,Saunier Duval,",, 35:20",,20,2008
32,,188,,+0:00,,Vande Velde Christian,72,,",, 35:20",,20,2008
35,,197,,+0:00,,Blaudzun Michael,73,CSC ProTeam,",, 35:20",,20,2008
31,,184,,+0:00,,Millar David,74,,",, 35:20",,20,2008
36,,196,,+0:00,,Voigt Jens,75,CSC ProTeam,",, 35:20",,20,2008
34,,163,,+0:00,,Hondo Danilo,76,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 35:20",,20,2008
39,,126,,+0:00,,Noe Andrea,77,Liquigas,",, 35:20",,20,2008
33,,198,,+0:00,,S\xf8rensen Nicki,78,CSC ProTeam,",, 35:20",,20,2008
27,,218,,+0:00,,Klimov Sergey,79,Tinkoff Credit Systems,",, 35:20",,20,2008
34,,195,,+0:00,,McCartney Jason,80,CSC ProTeam,",, 35:20",,20,2008
34,,209,,+0:00,,Velo Marco,81,Milram,37:19 37:19,,20,2008
32,,105,,+0:00,,Pinotti Marco,82,Team Highroad,",, 37:19",,20,2008
37,,201,,+0:00,,Zabel Erik,83,Milram,",, 37:19",,20,2008
27,,121,,+0:00,,Bennati Daniele,84,Liquigas,",, 37:19",,20,2008
31,,122,,+0:00,,Carlstr\xf6m Kjell,85,Liquigas,",, 37:19",,20,2008
23,,119,,+0:00,,Gavazzi Francesco,86,Lampre,",, 37:19",,20,2008
26,,134,,+0:00,,Facci Mauro,87,Quickstep - Innergetic,",, 37:19",,20,2008
30,,147,,+0:00,,L\xf6wik Gerben,88,Rabobank ProTeam,",, 37:19",,20,2008
23,,205,,+0:00,,Jur\u010do Matej,89,Milram,",, 37:19",,20,2008
25,,139,,+0:00,,Visconti Giovanni,90,Quickstep - Innergetic,",, 37:19",,20,2008
30,,18,,+0:00,,Usov Alexandre,91,AG2R La Mondiale,",, 37:19",,20,2008
21,,154,,+0:00,,Capecchi Eros,92,Saunier Duval,",, 37:19",,20,2008
37,,166,,+0:00,,Missaglia Gabriele,93,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 37:19",,20,2008
25,,16,,+0:00,,Rousseau Nicolas,94,AG2R La Mondiale,",, 37:19",,20,2008
30,,15,,+0:00,,Nocentini Rinaldo,95,AG2R La Mondiale,",, 37:19",,20,2008
23,,54,,+0:00,,Hartmann Nicolas,96,Cofidis,",, 37:19",,20,2008
36,,162,,+0:00,,Bertolini Alessandro,97,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 37:19",,20,2008
27,,71,,+0:00,,Agirre Josu,98,Euskaltel - Euskadi,",, 37:19",,20,2008
23,,46,,+0:00,,Perget Mathieu,99,Caisse d'Epargne,",, 37:19",,20,2008
25,,78,,+0:00,,Perez Alan,100,Euskaltel - Euskadi,",, 37:19",,20,2008
33,,143,,+0:00,,de Groot Bram,101,Rabobank ProTeam,",, 37:19",,20,2008
24,,148,,+0:00,,Martens Paul,102,Rabobank ProTeam,",, 37:19",,20,2008
25,,102,,+0:00,,Greipel Andr\xe9,103,Team Highroad,",, 37:19",,20,2008
24,,82,,+0:00,,Gudsell Timothy,104,Fran\xe7aise des Jeux,",, 37:19",,20,2008
27,,89,,+0:00,,Veikkanen Jussi,105,Fran\xe7aise des Jeux,",, 37:19",,20,2008
22,,86,,+0:00,,Levarlet Guillaume,106,Fran\xe7aise des Jeux,",, 37:19",,20,2008
24,,68,,+0:00,,Dall'Antonia Tiziano,107,CSF Group - Navigare,",, 37:19",,20,2008
27,,29,,+0:00,,Bazayev Assan,108,Astana,",, 37:19",,20,2008
32,,206,,+0:00,,Ongarato Alberto,110,Milram,",, 37:19",,20,2008
34,,42,,+0:00,,Horrach Joan,111,Caisse d'Epargne,",, 37:19",,20,2008
31,,164,,+0:00,,Illiano Raffaele,112,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 37:19",,20,2008
25,,57,,+0:00,,Monier Damien,113,Cofidis,",, 37:19",,20,2008
32,,41,,+0:00,,Perez Marlon Alirio,114,Caisse d'Epargne,",, 37:19",,20,2008
24,,4,,+0:00,,Chiarini Riccardo,115,Team LPR Brakes,",, 37:19",,20,2008
22,,216,,+0:00,,Trusov Nikolay,116,Tinkoff Credit Systems,",, 37:19",,20,2008
27,,5,,+0:00,,Ermeti Giairo,117,Team LPR Brakes,",, 37:19",,20,2008
23,,191,,+0:00,,Lund Anders,118,CSC ProTeam,",, 37:19",,20,2008
27,,128,,+0:00,,Vanotti Alessandro,119,Liquigas,",, 37:19",,20,2008
36,,175,,+0:00,,Gates Nick,120,Silence - Lotto,",, 37:19",,20,2008
26,,132,,+0:00,,Efimkin Alexander,121,Quickstep - Innergetic,",, 37:19",,20,2008
23,,215,,+0:00,,Ignatyev Mikhail,122,Tinkoff Credit Systems,",, 37:19",,20,2008
22,,39,,+0:00,,Thomas Geraint,123,Barloworld,",, 37:19",,20,2008
25,,37,,+0:00,,Scognamiglio Carlo,124,Barloworld,",, 37:19",,20,2008
23,,101,,+0:00,,Cavendish Mark,125,Team Highroad,",, 37:19",,20,2008
39,,113,,+0:00,,Baldato Fabio,126,Lampre,",, 37:19",,20,2008
25,,219,,+0:00,,Serov Alexander,127,Tinkoff Credit Systems,",, 37:19",,20,2008
24,,174,,+0:00,,Devenyns Dries,128,Silence - Lotto,",, 37:19",,20,2008
27,,103,,+0:00,,Hansen Adam,129,Team Highroad,",, 37:19",,20,2008
26,,35,,+0:00,,Gasparotto Enrico,130,Barloworld,",, 37:19",,20,2008
26,,212,,+0:00,,Kiryienka Vasil,131,Tinkoff Credit Systems,",, 37:19",,20,2008
26,,203,,+0:00,,Eichler Markus,132,Milram,",, 37:19",,20,2008
25,,95,,+0:00,,Krauss Sven,133,Gerolsteiner,",, 37:19",,20,2008
24,,107,,+0:00,,Rabon Frantisek,134,Team Highroad,",, 37:19",,20,2008
28,,109,,+0:00,,Wiggins Bradley,135,Team Highroad,",, 37:19",,20,2008
24,,12,,+0:00,,Deignan Philip,136,AG2R La Mondiale,",, 37:19",,20,2008
30,,133,,+0:00,,Engels Addy,137,Quickstep - Innergetic,",, 37:19",,20,2008
27,,34,,+0:00,,Cummings Stephen,138,Barloworld,",, 37:19",,20,2008
23,,104,,+0:00,,Martin Tony,139,Team Highroad,",, 37:19",,20,2008
29,,186,,+0:00,,Pate Danny,140,,",, 37:19",,20,2008
24,,56,,+0:00,,Huguet Yann,141,Cofidis,",, 37:19",,20,2008
32,51.298,105,65.0,+2:12:30,80.0,Pinotti Marco,1,Team Highroad,32:45 32:45,,21,2008
23,51.11600000000001,104,128.0,+3:39:14,50.0,Martin Tony,2,Team Highroad,0:07 0:07,,21,2008
23,51.038000000000004,215,140.0,+4:09:51,35.0,Ignatyev Mikhail,3,Tinkoff Credit Systems,0:10 0:10,,21,2008
28,50.961000000000006,109,134.0,+3:57:52,25.0,Wiggins Bradley,4,Team Highroad,0:13 0:13,,21,2008
32,50.73,188,52.0,+1:43:59,18.0,Vande Velde Christian,5,,0:22 0:22,,21,2008
29,50.678999999999995,186,137.0,+4:07:19,15.0,Pate Danny,6,,0:24 0:24,,21,2008
27,50.678999999999995,121,70.0,+2:23:39,12.0,Bennati Daniele,7,Liquigas,",, 0:24",,21,2008
27,50.678999999999995,34,96.0,+3:00:35,10.0,Cummings Stephen,8,Barloworld,",, 0:24",,21,2008
